time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.9800000000000013,3.1548298886672556e-05,6.257403205040304e-05,5.000035628631984,1.1582473171678487e-05,6.283172325531561,0.0,7.988122698871789e-05,0.0001101743337840326,7.604358712138813e-06,-3.8537074879318466e-07,-7.4755760603482144e-06,0.0,403.9310565287799,403.9309965330593,403.9311858481489,403.9309947575432
2.0400000000000014,3.657187455542835e-05,6.938895445359657e-05,5.000036331902588,1.1578185703520205e-05,6.283171873263763,0.0,8.761057057558028e-05,0.00011698855091707342,1.5837890468853244e-05,5.564148116872913e-07,-7.66224879119046e-06,0.0,403.93271547419596,403.9326988189753,403.9327282971295,403.93281321330085
2.1000000000000014,4.2067206709660614e-05,7.661282598487658e-05,5.000036602509926,1.1627083317478082e-05,6.283171431861227,0.0,9.560645571309118e-05,0.00012381075383388626,-6.817370766522634e-06,1.3320906720009368e-06,-6.745359003162787e-06,0.0,403.9220697774724,403.9221526008069,403.9221339147511,403.92220383507544
2.1600000000000015,4.804989535001369e-05,8.424703580963391e-05,5.000035872405345,1.1701769031979836e-05,6.283171069418959,0.0,0.00010384994634343087,0.00013066964756978052,-1.751944923975378e-05,1.070103796268829e-06,-4.631432812730536e-06,0.0,403.92614736788073,403.92633796950025,403.92625176750755,403.9262281455235
2.2200000000000015,5.453318302146366e-05,9.229408226873883e-05,5.00003477976179,1.181032162822504e-05,6.283170833013887,0.0,0.00011228206535131063,0.00013757276633618692,-1.8902003026652994e-05,3.2873812223606767e-06,-2.5574238152905695e-06,0.0,403.92941412085,403.92960112185887,403.9292706537822,403.9294705725426
2.2800000000000016,6.152619193475306e-05,0.00010075766949977807,5.000033753220511,1.2052078634638974e-05,6.283170683584942,0.0,0.00012083143676777833,0.00014456594818873256,-1.5316039950295768e-05,5.513046557861564e-06,-2.356600137153608e-06,0.0,403.93108967137806,403.9311077783732,403.93108884265945,403.9312895168201
2.3400000000000016,6.903475914750924e-05,0.0001096455015749706,5.000032889086302,1.2349401216305012e-05,6.283170549815818,0.0,0.0001294661337997085,0.00015172250606488474,-1.348843414540662e-05,3.840012696489724e-06,-1.975257169290279e-06,0.0,403.9305174135629,403.9305517968916,403.9306220455874,403.9304711985151
2.4000000000000017,7.706370205038921e-05,0.00011896768099342443,5.000032291267844,1.2592410815415178e-05,6.28317043226229,0.0,0.00013817558856516366,0.00015903744837548082,-6.438848166591757e-06,4.470451192572782e-06,-1.9271620703703743e-06,0.0,403.9323018932193,403.932306229633,403.9323323449674,403.93238918746675
2.4600000000000017,8.561726713324806e-05,0.00012873317710984783,5.00003145236095,1.2894407213970283e-05,6.283170319837298,0.0,0.00014695318996549176,0.0001665039494844809,-2.1524715558314854e-05,6.158893754207046e-06,-1.766925753096684e-06,0.0,403.9247469424422,403.92476139016156,403.9246439183699,403.92479615700597
2.520000000000002,9.469941559710477e-05,0.000138952313670004,5.000029891536128,1.3273738884045372e-05,6.283170261460874,0.0,0.00015579225897236347,0.00017416658536855675,-3.0502779241040855e-05,6.64879397028612e-06,6.149829630954777e-07,0.0,403.92670736878864,403.9269221327289,403.92682892660997,403.9268730983309
2.580000000000002,0.0001043125001970002,0.00014963800446418069,5.000028086328431,1.3679416527523358e-05,6.283170308987181,0.0,0.00016464021284529686,0.00018205818805561126,-2.967081105257719e-05,6.986293318788004e-06,1.1463469370217792e-06,0.0,403.93017658048643,403.930224490327,403.9301822258557,403.93021265616323
2.640000000000002,0.00011445553734480835,0.00016080444066793719,5.000026257382845,1.4136983713441964e-05,6.283170357798813,0.0,0.00017345589779939062,0.00019019457746500306,-3.129404232352415e-05,8.905741915856155e-06,1.4787954346724906e-07,0.0,403.9294569591056,403.92936693323225,403.92921460509405,403.929387670491
2.700000000000002,0.00012512684005659076,0.00017246747711052496,5.000025129260755,1.4632259921931734e-05,6.283170379314313,0.0,0.00018225286698433552,0.0001986181967044095,-6.31002744257568e-06,6.952294864691436e-06,7.800125748284802e-07,0.0,403.93845694623957,403.93851394064023,403.93857489026806,403.9383987635898
2.760000000000002,0.00013632545486301278,0.0001846442750207503,5.000024534762246,1.5004168486321134e-05,6.2831704197349865,0.0,0.00019103048977037234,0.00020730946830498057,-1.3506590052766395e-05,4.690795958423484e-06,4.6100767928772107e-07,0.0,403.9274905964732,403.92746183355933,403.9275140828556,403.9273101759692
2.820000000000002,0.0001480500698848667,0.00019734872130554459,5.000023500256065,1.5315262374748784e-05,6.28317044979849,0.0,0.00019978749354478766,0.00021619790827965226,-2.0976949762262086e-05,6.173084130994987e-06,5.811597031238438e-07,0.0,403.9273559833671,403.9273668168167,403.9272722256975,403.92740587553607
2.880000000000002,0.0001602995194833966,0.0002105922725623668,5.000021868384392,1.5741246211398163e-05,6.283170531207476,0.0,0.00020852242268571783,0.00022528852049236118,-3.3418773372534284e-05,8.952959051613492e-06,2.908084749314449e-06,0.0,403.9255699695949,403.9257797765488,403.9254885339832,403.9257391812114
2.940000000000002,0.00017307119314616192,0.00022438930959267758,5.00002011076426,1.6291378818422686e-05,6.2831707318484185,0.0,0.0002171836762686066,0.00023466012038945807,-2.516856458886954e-05,9.600708725968957e-06,4.215863318124542e-06,0.0,403.93273332425855,403.9328512379111,403.9326672945316,403.93272569789883
3.000000000000002,0.0001863587349181547,0.00023875848506369236,5.0000186392518735,1.6887381802277446e-05,6.2831710176274616,0.0,0.00022571089330852462,0.00024436349569558846,-2.3881848767008212e-05,1.059872336574326e-05,5.85720295700671e-06,0.0,403.930253554027,403.93040154356527,403.9303375225907,403.93042750754574
3.0600000000000023,0.00020015254929914782,0.00025372054120271657,5.00001742627582,1.7474765460434583e-05,6.283171393493383,0.0,0.00023405120802223476,0.0002544250448415318,-1.655068669479371e-05,8.171687264414538e-06,7.078877797002317e-06,0.0,403.93243477684797,403.93254492721996,403.93247764720223,403.93225881749055
3.1200000000000023,0.00021443993343825055,0.00026929618906053793,5.000016164175157,1.7934274912256853e-05,6.283171789731295,0.0,0.00024215913538893166,0.00026480462715128934,-2.551933583004825e-05,6.632078380303279e-06,5.6541230609309375e-06,0.0,403.926891793298,403.92676333085694,403.92691409200495,403.9267752738054
3.1800000000000024,0.00022920710569757443,0.0002855024236535689,5.000014969996729,1.8285010421337233e-05,6.2831720674368015,0.0,0.0002500530394173279,0.0002754358337268155,-1.428661174643244e-05,4.2725723646960244e-06,2.5769503699865206e-06,0.0,403.93397220433974,403.93369475701945,403.9338084233211,403.9335956829797
3.2400000000000024,0.00024444352467574665,0.00030235230323241155,5.00001438464564,1.8560781158249995e-05,6.283172292678749,0.0,0.0002578110302050379,0.00028625001871363735,-5.2250913005731435e-06,5.243384248241348e-06,6.108092696139416e-06,0.0,403.9328351566771,403.93315353600104,403.9330074347334,403.93309496631144
3.3000000000000025,0.0002601408138453788,0.0003198560904309926,5.000013786708521,1.8905527849888415e-05,6.283172625345866,0.0,0.00026540145873474503,0.00029723830050337215,-1.4706146210664582e-05,6.750547062399913e-06,4.417146605674091e-06,0.0,403.92672865595864,403.9265761923892,403.92660023261243,403.92673612549436
3.3600000000000025,0.0002762879738968117,0.0003380255388652552,5.000013368319649,1.9290622744527752e-05,6.283172889800817,0.0,0.0002728141227506542,0.0003084444297741169,7.598502230668721e-07,5.753642359580832e-06,4.3884542132307845e-06,0.0,403.93520589893876,403.93520331197664,403.93528094546195,403.93519106183203
3.4200000000000026,0.0002928752211483149,0.0003568739285996212,5.000013206043075,1.9588735663766954e-05,6.283173152423018,0.0,0.0002800711876921786,0.0003198632758234856,-6.16904319561268e-06,3.397983966769593e-06,4.353929448224213e-06,0.0,403.92751433446836,403.9275111949929,403.92766553366715,403.92745310279764
3.4800000000000026,0.00030989323420152823,0.0003764122619758592,5.000012379512976,1.977030176369965e-05,6.283173450238566,0.0,0.0002871715392439334,0.0003314313068703639,-2.1381960289553605e-05,2.2823267302337836e-06,6.1828906360975105e-06,0.0,403.9246031559659,403.92476806449224,403.9247517307465,403.92465113739826
3.5400000000000027,0.000327331672478313,0.00039664768802673473,5.000010896841944,1.9913851048158904e-05,6.283173829058519,0.0,0.00029407704522115674,0.00034309512243960145,-2.804040739526181e-05,2.6128098450839793e-06,6.575215123555698e-06,0.0,403.9276638128616,403.9276991866299,403.92756125172355,403.92759104956536
3.6000000000000028,0.0003451776764496325,0.0004175855028635371,5.000009140662253,2.0013088624537545e-05,6.28317423117085,0.0,0.0003007550203096525,0.00035484319903910283,-3.0498915539754322e-05,-2.6380980593804813e-07,6.955185051191233e-06,0.0,403.92906589982374,403.92910015953726,403.9291865464039,403.92892717847235
3.660000000000003,0.0003634171995192697,0.00043922945448371793,5.00000706926394,2.004361347296424e-05,6.283174629141943,0.0,0.0003071935354016669,0.00036662249406250086,-3.85476947642721e-05,2.0538172743319737e-06,5.9881769323509015e-06,0.0,403.92719545644945,403.9271082666364,403.9270471751142,403.927256142952
3.720000000000003,0.00038203618988852796,0.0004615811503556423,5.000005068008671,2.0185806935302253e-05,6.2831749870805105,0.0,0.0003134082043889364,0.00037844560588145393,-2.816081376498917e-05,3.0020310736729924e-06,5.9205745469559185e-06,0.0,403.93344802711465,403.93344193191285,403.9334673516635,403.93355284560914
3.780000000000003,0.0004010217292001808,0.00048464490923996376,5.000003938122126,2.0346218459366128e-05,6.283175381110006,0.0,0.000319410436264855,0.0003903612028411222,-9.502070681798411e-06,2.0165059733615772e-06,7.860294324782648e-06,0.0,403.93626950495366,403.93644439500997,403.9363190949466,403.9362302375205
3.840000000000003,0.0004203600677318533,0.0005084262566800377,5.000003800909317,2.047261392412736e-05,6.283175883439476,0.0,0.00032515838222543417,0.00040236116288853383,4.928288527706205e-06,2.2868694155382113e-06,9.396262251968756e-06,0.0,403.9347852065824,403.9349236580986,403.9348633113324,403.93488767827273
3.900000000000003,0.0004400341154646807,0.0005329299086846992,5.0000034991397,2.0681701696112498e-05,6.283176456647665,0.0,0.0003305936368201398,0.0004144423337384221,-1.4987182347916696e-05,5.8803448602632646e-06,9.867072464088883e-06,0.0,403.92312281628807,403.92316517349946,403.922853954623,403.92317794431915
3.960000000000003,0.00046002408726619634,0.0005581627717352831,5.000002042561378,2.10198669297057e-05,6.28317702398094,0.0,0.0003356882094705893,0.0004266832252750659,-3.356542895088603e-05,5.1475675172354915e-06,8.632506312860867e-06,0.0,403.9235793495332,403.9234680345216,403.9235868749706,403.92352080387025
4.020000000000002,0.0004803099242787738,0.0005841359292661499,4.999999863670449,2.1322891692321377e-05,6.283177573484796,0.0,0.0003404598163760294,0.0004391153679491018,-3.906426905329049e-05,4.8561024226353735e-06,1.0210159429941881e-05,0.0,403.9278564242927,403.92799867252756,403.9281390301364,403.9281127504071
4.080000000000001,0.0005008720615437052,0.0006108602884350131,4.99999734995933,2.1577914680825927e-05,6.283178192288625,0.0,0.00034489106939859386,0.0004517204244749464,-4.47261018899754e-05,3.038917100322623e-06,1.0519871841075127e-05,0.0,403.92791302293443,403.92794094809386,403.928096522243,403.9279326768913
4.14,0.0005216890857698031,0.0006383451092780837,4.999994759367227,2.1733750177332922e-05,6.28317883340595,0.0,0.0003489542645721127,0.00046445501229763547,-4.162696802716402e-05,1.7139260311305984e-06,1.1016120506034341e-05,0.0,403.93095333670135,403.93099808046037,403.9310378771402,403.9309184110371
