,rotor 1,rotor 2,rotor 3,rotor 4
0,304.95122292348043,329.4066412658027,554.4381557704814,419.97822820332595
1,306.36670579020847,342.01005741919863,566.9140704759586,419.63439668174493
2,307.4617532829666,358.2565150807498,581.2481496074147,427.48832331714095
3,306.4869666703015,368.6683834363227,590.2403105414749,435.1677258323421
4,304.5525134903505,372.5405560673203,591.7388447838026,438.4027718344158
5,303.7255134348875,369.65295396429485,583.3779658147499,437.4368045085249
6,299.76608236721523,364.24535628812913,567.4386582331239,438.1869180382473
7,293.1820983817344,351.9423503291958,543.9299642908496,437.6624453412886
8,318.0616989617291,476.15605049300336,712.1859931281293,406.86862581685165
9,249.14464675116665,364.8127297730834,515.6070880723236,455.495837006489
10,234.26965193024475,365.90409707548577,496.165570050514,471.8411619692751
11,415.9573662699458,473.3786040971363,707.2212844697699,387.9235618738881
12,203.36119724071958,383.7924687747675,493.5062770843829,464.80268730278783
13,204.19167094165354,392.7395600606409,487.23194493507015,468.7740371116606
14,195.91745284482835,394.88430365393634,477.2168141462453,471.26763778945747
15,347.0260676212072,481.95191284617925,671.7506986334774,392.1669341766095
16,202.83263612516916,411.7110958055278,538.2091198200042,497.330777941141
17,202.06225527950815,344.0583474785876,400.6260359949777,448.10378963134684
18,263.5632706388563,487.63335040631966,655.3323844874542,388.56453685375556
19,487.2704228412099,363.20222719042647,474.6119538518389,380.50754399879946
20,398.77178214696437,463.36973223878505,598.0990997863114,349.41596391949435
21,372.78597314344864,489.53833798280493,549.540536718854,423.1246597762512
22,368.869036230955,509.1981183897555,558.8268785468465,431.2590556470873
23,325.1368973688565,547.6345225180587,602.2549726977422,405.56853770926995
24,282.1163887161798,607.4249698740568,646.7925442405555,362.4301633227759
25,304.9052711708831,329.0654619160101,554.5333181680845,419.8266150372931
26,306.9518256165551,341.33682766254515,566.4830398015223,419.3442073512341
27,307.0493774731985,356.77346321546634,581.4968803698777,427.41735123323593
28,306.36062374876303,366.88015200175744,590.4893070912406,433.0876390249385
29,304.3508400053667,370.9626499608746,591.453125340526,436.26740551242966
30,303.1536441110116,367.4342437161341,582.7376425958473,435.280561472427
31,299.88738246855036,362.29089396124664,566.2032631260183,434.46174642972903
32,294.6501767075692,350.517237812834,543.2011092395898,433.420143629358
33,319.3493374232475,475.52291875156004,711.3926531737558,404.24933615683887
34,251.7829637709921,362.6260427755084,515.4775763541328,452.6232402046708
35,235.8872492541397,364.82441517410666,494.9048803088325,467.9224853278897
36,417.8632903092716,473.28524343955246,705.3957918410302,386.1734482652934
37,206.83516627277933,381.2001288880083,489.0348413608312,461.3152530670541
38,207.5855933742316,388.6652943840853,482.37752225144993,466.51565583434666
39,243.35871097262716,348.30999616620727,406.4296696297112,433.73629822655147
