,rotor 1,rotor 2,rotor 3,rotor 4
0,141.12724351407496,572.0542560516703,708.6407958813954,59.90487677320181
1,108.32890390682493,511.21570469878344,662.1302282279469,51.130322776363755
2,183.92828567909197,597.7483784476968,599.488210860411,52.989308075879066
3,215.35815444499772,515.059732635432,411.7374154095721,39.89962967931155
4,194.23562296948816,608.5541402244918,566.8261080907248,35.47332560801719
5,203.51984754738768,610.963394059655,563.6488159611013,42.68252676424554
6,198.15448442662327,578.0628212827462,547.0876639600175,45.4769628951108
7,176.4924453920288,547.9962822030485,528.5758939842327,48.77333132967559
8,161.0885803013465,565.4494371712663,642.9625806404699,62.49123084188245
9,154.6209591058201,520.0936407073974,631.1048198837791,78.76258900975758
10,184.28107898207816,536.3349210641423,565.2201753123074,124.23669677696779
11,264.4749222965502,591.5893996440776,466.6212490829408,52.345941726063884
12,259.1255499925908,565.2869186738548,461.96938804231945,69.80761514455978
13,243.1288950538316,535.9448211687413,453.6494464342116,83.77668264684036
14,290.53580510684264,513.1741695338349,371.906183864858,124.63273602774791
15,260.2365459473027,523.850021095935,555.1844650451345,133.62402310296864
16,266.6488026894437,490.9899727258102,532.9881131816836,168.75185315261564
17,264.47457104382204,493.79163389656156,491.54005199979565,194.00395570535187
18,279.22057706006655,534.3198332764957,364.89238509869017,153.49449437048938
19,267.0207500415303,532.6689715963404,379.07793468211037,223.05922170038147
20,235.74804467052724,533.9923501747284,440.37257879876165,202.38724282967718
21,141.9767577363565,573.1793490242645,709.1575893341387,61.18474568234217
22,110.260651212275,513.2843108954199,662.2639341482984,51.36192123605875
23,185.38006516352988,597.9547978534908,598.5851977111058,52.95390841954265
24,216.80038897110077,515.4903292165033,410.67201730578165,40.32250762323538
25,195.81049612276334,608.7702275338772,565.6958223852149,35.747103305091095
26,204.1604048739185,610.485985215946,563.3419200038936,43.0881561704009
27,199.9556285284715,575.716378321429,546.3515289305426,46.656811177818035
28,178.8864878783824,546.1773724774454,526.6235355629743,49.176312095575334
29,163.4208694204507,562.7676651082135,640.8583418872668,62.27102052792633
30,155.49048321671424,517.299861017681,628.6894724658,79.15094410571986
31,184.35084041007002,534.915279602239,562.3993202972139,124.78242853012529
32,264.6300778717061,589.3333577265377,463.7808400030762,52.70790285250327
33,260.6179868711525,563.9702078392262,459.78641186382987,69.53374872362136
34,243.96200127528613,534.1997370697237,450.18803753091004,84.5165005687046
35,291.2804954204919,510.40798996872417,368.67208137102875,125.4817468946033
36,260.29013625543456,523.2714043089046,552.0526627064594,132.3411321759973
37,266.5635342499003,490.50699727301543,532.4798544060943,167.86610259710574
38,264.59549780747636,490.8979084624438,491.7358859594717,193.4222907903569
39,279.020862655782,534.9465297123811,363.7726372802093,151.97119562936294
40,268.3250498551288,533.2866678175212,375.79550132616725,223.0333382489044
41,236.58073019539245,533.3332005564814,437.4484002377741,204.3446903188412
42,141.7157541292623,571.6040538824165,709.4333881477864,59.69994806572955
43,109.6633814169077,510.4953259661701,662.1870811953484,50.019324479568816
44,184.25909471996803,596.5253316701027,598.3748233836968,50.79970345870118
45,216.40988456648623,513.7813395362532,411.4403173803313,37.77383089409061
46,194.71022752410013,606.9583741899598,566.9277591296782,35.401737139687455
47,204.98189875429054,610.593455353888,564.0864129903346,42.37595746259879
48,199.4934059963625,576.4752192578113,548.549419444232,45.858710109009664
49,178.39762502032215,546.8160029160523,530.1287042472251,48.72376453441266
50,161.44922730488761,565.1311065620783,644.4851475544075,62.2449221703649
51,154.28980655619893,520.2567566130488,632.375719727501,78.00610513132024
52,182.39191654511862,533.4956881744439,564.4015613400468,123.33221123279958
53,262.25291981362136,589.2251794963687,467.34715985625667,51.00111330266701
54,258.8420463827952,564.0497423325909,462.94211812350886,67.43314350136174
55,243.1632791036265,533.9497633560868,454.9441995717641,82.26458537156556
56,290.3620914513576,510.5609335746657,370.0505045225879,121.87032204372228
57,256.3523411953664,525.0297285288374,555.8124880019354,129.5805708297069
58,262.68187064436245,491.45293157962806,537.3646115465882,165.35472260851503
59,262.1302774035637,492.86908316016604,497.3312784401437,189.92849170433806
60,279.7132726047701,534.3569448153081,365.89145154977894,145.1883895681419
61,270.89065456202286,531.9950020679028,373.178786732262,219.09582777348538
62,241.3142421208493,539.7559590554522,430.4393423518734,208.20435524691865
63,308.7665420389014,579.6793536903305,343.7517449541006,280.19176510598714
64,141.90415764531818,572.439771874311,708.6509624809951,60.30287517914462
65,109.32623733771332,510.7499467159134,662.6563625000665,50.87591344781058
66,184.21547061729308,596.7753918284658,599.0157358314274,52.88573665018062
67,215.35775167990607,514.7342485618926,411.59324373904184,38.917711665225546
68,192.62903683138032,607.9319967180908,566.2790096927149,34.7528755510902
69,202.0170105195988,610.8116961106346,563.9992013100618,41.703451736675724
70,197.5034471755045,576.3008683419085,547.5564826409504,44.57774143049294
71,176.48885114477434,546.7571731094125,527.9081115757855,47.48299306244865
72,160.98074188091834,564.000611904435,642.9070282693926,60.14588096161767
73,154.34573986430277,518.4028355822372,630.866746436804,76.59376942807863
74,184.02525475270363,533.3071007269841,564.4398932841217,122.10936694690378
75,264.68108275209715,589.3647452546394,466.5902149737267,50.733833960239565
76,260.8159642523159,564.611579789523,462.20222196224813,67.64237711801162
77,244.32592636755945,534.7136238726044,452.4780913197353,81.95694898724636
78,291.0302810021377,512.1610293004358,369.91050338733476,122.00728807243135
79,259.7786273113018,524.6163076018648,553.8820850232286,129.20120910320836
80,265.694443465258,491.371012580089,534.9993161229382,165.41626391004831
81,265.14688957181664,491.8987123635772,494.8296400008439,189.73823219791151
82,280.57257057979774,533.9697585505163,366.04754059268737,147.09876112098476
83,270.00596040504723,531.9115501888913,376.7428931996475,219.33408451716429
84,239.74492257751814,536.0490466149851,436.8404770330475,203.52325902288956
85,414.73074050196584,518.0231942793637,362.6781800052133,299.35495852924794
86,141.35534688418088,571.1178199618033,710.3704595398677,59.963315835509896
87,111.27850696585315,513.0681767605988,661.5516374919785,50.13469443317374
88,185.670618431023,597.6293172569559,598.4923119512133,50.18026036593412
89,216.5374673950119,514.9552362712794,411.54670926022743,38.17964903028913
90,194.8417472188916,608.6424186200779,566.7145483841598,33.670946124649696
91,203.9667752812022,610.5928654170544,563.2206499461458,40.43258483984509
92,199.86910325548368,576.5976347180314,546.9486567118958,44.42760710258113
93,178.9699383602891,547.4460583113594,529.2781403115838,47.724390944186275
94,162.41816095699087,565.0652750500803,642.7158956259321,61.0579143926578
95,154.4966013276921,518.9748085993508,630.4055723817709,77.93994558845557
96,182.89786101827045,533.7707829978599,563.6418964280696,124.00488631258591
97,263.3732960660193,589.0308954925084,465.3013721788378,52.871180149917016
98,260.4872080289269,563.8056421777134,460.48005936840565,69.1869144793412
99,244.78848686962405,535.0993464513266,451.73744900958405,83.59866285953633
100,292.0898648282513,512.2176472230216,369.51344876110574,124.80489005720302
101,260.11094995421587,526.0410280907986,553.9293763303294,132.5198514283139
102,266.7210195776699,492.5571998351327,534.2016102069617,167.02734376336352
103,264.08763526376845,492.83730253548487,493.59018702130254,192.31018547347122
104,278.6834123299462,537.0764449233845,364.1279423173213,149.23793943487874
105,268.4702438661164,535.4786284860432,373.1548959176862,221.32187387736087
106,237.4322686388702,537.0801960863915,434.1885228148743,205.01112924382232
107,412.2039886643934,519.502050376358,360.7346168513259,298.4004271713942
108,141.5928842850747,571.7710825110609,709.4854330039019,60.97630296415235
109,109.27262815993643,512.7149998424563,662.2845080766991,51.04099420367751
110,183.74388264094392,598.0837444266048,599.214596839624,51.92015442395881
111,215.55710275023972,515.4071634647693,411.5852108832385,39.02849200477826
112,194.1297462319253,609.0177029623151,565.3450184715139,34.89398896660375
113,202.93082942337486,610.612982180175,563.1211006525605,42.594716875031516
114,198.38367131689614,577.0853517736234,547.3069659391853,46.21551297631041
115,176.8428676968526,547.5185505851775,528.476352202882,49.19778400336448
116,161.49947240814055,565.2002028469085,642.4320416423029,62.6327207917584
117,153.3779074764635,519.7800366842288,630.3394764466285,79.1851525623112
118,183.8205422551069,536.2702622023813,562.8277742588753,124.90906306228591
119,263.8721088653912,590.0300722467675,464.39372030474715,52.70611544234211
120,259.6701699880362,564.2304393132034,459.31967958016656,69.43697293672788
