,rotor 1,rotor 2,rotor 3,rotor 4
0,492.1251040056928,553.725325072433,432.6960795636023,351.70928917879917
1,485.53787463352324,551.3972350358051,433.3788331443829,356.7446240321313
2,473.06915300423526,544.2707247093273,439.45459510375804,363.3376532299267
3,460.1797606853524,534.5450200625833,443.1243873444288,364.16337692962855
4,451.95779203298184,524.6994929602139,439.86068899559393,371.47984621539524
5,436.86392398137957,496.39949617288244,429.37246151731955,227.18081657806144
6,559.0401606107174,607.0608791891669,505.70812674368585,378.58703632226366
7,433.5520873599042,500.1947971304561,411.2903670348172,240.1550107252901
8,481.7682449752179,674.1934386519104,526.3626357670973,242.7489618559726
9,511.5008702720363,686.3370998353702,512.2028104935197,295.1475020636016
10,570.1745914081612,704.4045715836901,494.30561258647174,303.6261107076039
11,569.0924313700133,699.495212864183,469.56191181541567,314.34041258159135
12,560.1185654948289,688.7780438578964,452.4628813411082,326.7974315895063
13,491.78434506808776,553.9726195349015,431.92318131178143,352.89369388690574
14,486.5663130651202,550.647686092016,432.85480568960435,357.7460413032875
15,474.20227529460345,543.4450823714587,438.5923051938233,364.64525187361033
16,459.4224479606725,534.5141377475869,441.66705491019735,366.1253264732284
17,450.1969105066894,524.9181895404056,439.0385360245431,372.8259120573058
18,435.8262900228383,494.7357520890682,429.2065679320003,228.89053377671993
19,555.2081643376943,605.3876898428215,505.91721524406273,379.9078141964835
20,430.8577626759756,500.9025152769586,412.2037590776397,241.81788458730733
21,480.2168935901197,673.6578384405565,526.3259410711584,243.92629012463667
22,511.15044285734274,686.1430914609615,512.2246658204641,296.0129299598435
23,570.2662687178331,703.313526050724,493.73292530739826,303.8451324355118
24,570.362755206178,697.6251342156938,468.4238248669373,314.22283199254184
25,562.681881582397,687.983907089131,450.5179596472443,326.9068844408241
26,492.54205344591065,554.3036698301274,431.59419852851437,351.41084318224745
27,486.1042320605451,551.5167635934299,433.00888449248583,356.92741403598535
28,473.00553958222963,543.7190834513319,438.41348484211636,363.3024504435675
29,459.0184260008232,534.9307401806682,441.8187757007516,363.9831226507609
30,450.3915860132934,525.3376334291889,438.21625661869786,370.62798155736425
31,435.7036172060393,496.0029153242362,428.47041634286404,226.64180409298663
32,557.0308000457576,606.3500625547346,505.8852647338866,377.5755516534265
33,431.17961371128723,500.3556957679598,411.12552980437727,239.50383999048003
34,481.0243428636144,674.2067600659692,526.0168083868772,241.69713616142803
35,511.8366697356472,686.9705143550519,511.5661468644294,294.1846419038477
36,570.0113036974386,704.6160649248915,494.10909732705517,302.1328648689429
37,567.9765669196562,700.1331664712824,469.61368454253846,312.89440923250464
38,595.8526052749592,692.5660645241522,377.12641736681485,177.1153928456379
39,493.1617090339346,553.9144333178128,431.8066692140574,352.4947120072032
40,486.66975681475066,550.5009543025541,432.850673668624,357.7969017661318
41,473.50318617286626,543.3906303373452,439.09631670683535,363.48112133527405
42,459.74233986712477,533.4709441232749,441.9297559478506,364.92623434039075
43,452.3410906305225,524.2361280756548,439.0041582249566,370.93518783636085
44,437.0023359921878,495.3761127109111,429.37460382352515,227.24056188462197
45,556.749392176821,605.565908006573,505.1981444243768,376.6484992577582
46,432.54384509391576,499.20279909515165,414.2965379853361,237.73376241931314
47,478.9627938897891,672.9797463938205,529.0343445093829,239.81642410102845
48,509.307474185109,685.5864601955008,513.5803712567146,291.2795011013341
49,569.4277148006069,704.7491767106646,497.3167798118533,301.300265510715
50,570.740974701785,698.7678600493413,471.3864816888677,310.81134425247757
51,561.9143270562452,688.7938377463809,454.3564874647556,324.5924963693813
52,492.7275518826878,554.7045915567647,431.82477293603915,351.9501231459754
53,486.05923933714803,550.7299493045514,432.77118995652523,356.7400120645079
54,473.50208638218714,542.7996015646767,439.4289209225553,362.73918311072015
55,458.95656405760747,534.3807388471416,442.65622746901136,364.15173772756424
56,450.3720884714655,525.0206354900482,439.31064982942627,371.23978569551787
57,435.22362285610666,495.1607723775791,428.5544873451044,227.41911561583436
58,556.5833457574785,605.3769155195134,505.74030784989475,378.5890596707262
59,430.0104031074063,500.0819629120504,412.9492261285794,239.02411249873313
60,478.92981024789304,673.6278423093238,527.3424252593218,242.7009753885845
61,509.98075889091115,685.6177986608438,513.102101629492,293.9716658413092
62,569.2182932267252,704.3104282858586,494.8964083644317,301.5610879186234
