,rotor 1,rotor 2,rotor 3,rotor 4
0,434.8329651236327,464.7695664306085,438.46916574500267,408.4708539045076
1,434.65860440021424,464.68525236982254,439.522922830739,408.0289314239449
2,433.8898997106713,462.95912624686775,440.06853301622465,408.19735701313107
3,440.69462385932235,632.7113523945841,484.4615197403573,303.1439005503746
4,445.1591355587299,469.47899704443427,438.25747060281094,403.9881788432157
5,457.7218404962087,460.804458099925,431.1828284364901,411.43476637432013
6,460.88160603600465,458.7819471913754,432.0066427922277,413.2071934539148
7,411.4683359580174,679.6597145223051,505.97399209581357,317.21620858460955
8,424.4461616188578,527.1543183142031,494.82055069190363,379.0024863930676
9,431.4628938271548,514.9922153312746,477.7407112438106,372.07934822345845
10,242.32406908700233,584.7638286738122,640.8926132017884,274.0125690634959
11,432.0656606901984,499.2217915197132,499.1906387881012,379.84575797411475
12,434.9712377288483,463.8297640086968,439.84600445211856,408.0834941003638
13,434.1921433680007,464.0041854441207,441.59961157432866,408.0908888742522
14,433.8878565604913,462.53181144606435,441.6338554572876,407.88855935163855
15,441.3026574075806,631.721476582449,486.93113804640484,302.2309317694319
16,444.2428116011716,468.9356297870277,441.09110354956056,404.1155933582535
17,455.87357776024504,460.4644560643927,432.94536717500296,413.1745630722291
18,459.78606189913796,457.7362160309965,432.96073881626086,415.5814262679502
19,411.7894628991153,679.8854147640665,508.0642201397809,318.32875552348
20,424.76575837301687,527.2722029162137,496.9281187372557,380.8860301511099
21,431.5458624675225,515.5963813550107,481.41607496112994,373.63788082128525
22,243.01047221893128,585.4618468151925,641.7624174801363,274.83919406508187
23,433.8650863630617,496.47760754052945,498.16158135278994,382.26563339280654
24,434.95515282389533,464.1698713095451,437.91222755884246,409.1210834382629
25,434.7768890667186,463.3723776169801,438.4097028165712,408.65389225114444
26,434.8785770338299,462.3734542928964,438.45960616969745,409.39282190162123
27,343.97780284109274,552.3595305411097,566.3620739584318,263.7979162917159
28,440.18670819056337,499.03589892899544,455.63925452822525,374.0512826774624
