,episode_scores
0,-106.58333333333333
1,-106.58333333333333
2,-141.26388888888889
3,-141.26388888888889
4,-141.26388888888889
5,-141.26388888888889
6,-111.0
7,-78.16666666666667
8,-106.58333333333333
9,-98.46153846153847
10,-102.6
11,-95.29629629629629
12,-78.34848484848486
13,-74.89855072463769
14,-116.27272727272727
15,-88.86206896551724
16,-88.65517241379311
17,-72.06944444444444
18,-116.27272727272727
19,-90.35087719298247
20,-85.98333333333333
21,-66.75641025641026
22,-74.98550724637681
23,-68.98666666666666
24,-72.94285714285714
25,-57.85555555555556
26,-71.98611111111111
27,-38.88405797101449
28,-95.14814814814815
29,-38.88405797101449
30,-103.67676767676768
31,-81.93650793650794
32,-100.7156862745098
33,-40.515151515151516
34,-161.20634920634922
35,-72.06944444444444
36,-135.97333333333333
37,-78.43939393939394
38,-127.6
39,-75.15942028985508
40,-135.33333333333334
41,-64.32098765432099
42,-102.36
43,-75.07246376811595
44,-115.9090909090909
45,-115.9090909090909
46,-53.292929292929294
47,-141.44444444444446
48,-34.743589743589745
49,-82.03174603174604
50,-44.266666666666666
51,-71.98611111111111
52,-135.97333333333333
53,-116.27272727272727
54,-130.85897435897436
55,-121.57142857142857
56,-46.12280701754386
57,-44.16666666666667
58,-68.58666666666667
59,-60.16091954022989
60,-81.93650793650794
61,-125.82716049382717
62,-68.98666666666666
63,-141.43055555555557
64,-100.62745098039215
65,-39.94444444444444
66,-74.11594202898551
67,-160.63492063492063
68,-40.70634920634921
69,-43.0940170940171
70,-1.0588235294117647
71,477.54285714285714
72,-54.114583333333336
73,-111.26086956521739
74,-95.29629629629629
75,-83.0
76,-88.58620689655173
77,-90.14035087719299
78,-94.85185185185185
79,-59.05747126436782
80,-98.38461538461539
81,-111.08695652173913
82,-127.5
83,-22.476190476190478
84,-66.7948717948718
85,-40.515151515151516
86,-81.93650793650794
87,-47.531531531531535
88,-112.94444444444444
89,-74.72463768115942
90,-74.98550724637681
91,-106.91666666666667
92,-127.7
93,-54.927083333333336
94,-130.93589743589743
95,-111.43478260869566
96,-39.05797101449276
97,-106.58333333333333
98,-64.17283950617285
99,-81.84126984126985
100,-85.62393162393163
101,-61.702380952380956
102,-74.72463768115942
103,-21.032520325203254
104,-79.375
105,-127.4
106,-77.80303030303031
107,-91.0
108,-97.00952380952381
109,-71.23611111111111
110,-88.10344827586206
111,-94.4074074074074
112,-21.031007751937985
113,-130.55128205128204
114,-117.42528735632185
115,-33.27160493827161
116,-113.27777777777779
117,-101.88
118,-80.57936507936509
119,-68.35135135135135
120,-82.2258064516129
121,-48.40740740740741
122,-1.576470588235294
123,-120.79761904761905
124,-116.9425287356322
125,-94.55555555555556
126,-66.06410256410257
127,-38.710144927536234
128,-130.47435897435898
129,-106.75
130,-106.58333333333333
131,-37.30555555555556
132,-71.73611111111111
133,-147.2753623188406
134,-106.58333333333333
135,-78.25757575757576
136,-71.90277777777779
137,-38.88405797101449
138,-38.971014492753625
139,-106.58333333333333
140,-106.66666666666667
141,-40.696969696969695
142,-71.98611111111111
143,-102.52
144,-95.0
145,-34.66666666666667
146,-60.09195402298851
147,-34.66666666666667
148,-106.66666666666667
149,-40.515151515151516
150,-78.34848484848486
151,-66.21794871794872
152,-69.06666666666666
153,-32.404761904761905
154,-40.24242424242424
155,-98.84615384615384
156,-95.22222222222223
157,-53.8941798941799
158,-69.06666666666666
159,-78.07575757575758
160,-34.05128205128205
161,-38.710144927536234
162,-74.81159420289855
163,-59.264367816091955
164,-65.91025641025641
165,-57.05555555555556
166,-111.26086956521739
167,-37.13888888888889
168,-135.65333333333334
169,-69.14666666666668
170,-85.88333333333334
171,-91.14285714285714
172,-61.41666666666667
173,-61.41666666666667
174,-91.14285714285714
175,-61.345238095238095
176,-91.14285714285714
177,-91.14285714285714
178,-31.61904761904762
179,-61.345238095238095
180,-94.33333333333333
181,-0.8941176470588236
182,-0.6823529411764706
183,-63.876543209876544
184,31.764705882352942
185,206.11428571428573
186,-55.24731182795699
187,-18.985185185185188
188,-91.14285714285714
189,-61.345238095238095
190,-61.345238095238095
191,-61.345238095238095
192,-87.96551724137932
193,-61.345238095238095
194,-91.14285714285714
195,206.11428571428573
196,47.95294117647059
197,341.8285714285714
198,55.31764705882353
199,27.341176470588234
200,52.37647058823529
201,-61.41666666666667
202,-91.14285714285714
203,-91.14285714285714
204,-61.41666666666667
205,-91.14285714285714
206,-61.345238095238095
207,-31.61904761904762
208,-61.345238095238095
209,-61.41666666666667
210,-61.345238095238095
211,-91.14285714285714
212,-61.345238095238095
213,-91.14285714285714
214,-91.14285714285714
215,-31.61904761904762
216,-91.14285714285714
217,-61.345238095238095
218,-31.61904761904762
219,-61.345238095238095
220,-91.14285714285714
221,477.54285714285714
222,477.54285714285714
223,-0.4235294117647059
224,-36.47222222222222
225,-61.41666666666667
226,-91.14285714285714
227,477.54285714285714
228,477.54285714285714
229,341.8285714285714
230,477.54285714285714
231,49.423529411764704
232,221.22222222222223
233,341.8285714285714
234,477.54285714285714
235,477.54285714285714
236,477.54285714285714
237,477.54285714285714
238,477.54285714285714
239,477.54285714285714
240,477.54285714285714
241,477.54285714285714
242,477.54285714285714
243,477.54285714285714
244,477.54285714285714
245,477.54285714285714
246,477.54285714285714
247,477.54285714285714
248,477.54285714285714
249,477.54285714285714
250,477.54285714285714
251,477.54285714285714
252,477.54285714285714
253,477.54285714285714
254,477.54285714285714
255,477.54285714285714
256,477.54285714285714
257,477.54285714285714
258,477.54285714285714
259,477.54285714285714
260,477.54285714285714
261,477.54285714285714
262,477.54285714285714
263,477.54285714285714
264,477.54285714285714
265,477.54285714285714
266,477.54285714285714
267,477.54285714285714
268,477.54285714285714
269,477.54285714285714
270,477.54285714285714
271,477.54285714285714
272,477.54285714285714
273,477.54285714285714
274,477.54285714285714
275,477.54285714285714
276,477.54285714285714
277,477.54285714285714
278,477.54285714285714
279,477.54285714285714
280,477.54285714285714
281,477.54285714285714
282,477.54285714285714
283,477.54285714285714
284,477.54285714285714
285,477.54285714285714
286,477.54285714285714
287,477.54285714285714
288,477.54285714285714
289,477.54285714285714
290,477.54285714285714
291,477.54285714285714
292,477.54285714285714
293,477.54285714285714
294,477.54285714285714
295,477.54285714285714
296,477.54285714285714
297,477.54285714285714
298,477.54285714285714
299,477.54285714285714
300,477.54285714285714
301,477.54285714285714
302,477.54285714285714
303,477.54285714285714
304,477.54285714285714
305,477.54285714285714
306,477.54285714285714
307,477.54285714285714
308,477.54285714285714
309,477.54285714285714
310,477.54285714285714
311,477.54285714285714
312,477.54285714285714
313,477.54285714285714
314,477.54285714285714
315,477.54285714285714
316,477.54285714285714
317,477.54285714285714
318,477.54285714285714
319,477.54285714285714
320,477.54285714285714
321,477.54285714285714
322,477.54285714285714
323,477.54285714285714
324,477.54285714285714
325,477.54285714285714
326,477.54285714285714
327,477.54285714285714
328,477.54285714285714
329,477.54285714285714
330,477.54285714285714
331,477.54285714285714
332,477.54285714285714
333,477.54285714285714
334,477.54285714285714
335,477.54285714285714
336,477.54285714285714
337,477.54285714285714
338,477.54285714285714
339,477.54285714285714
340,477.54285714285714
341,477.54285714285714
342,477.54285714285714
343,477.54285714285714
344,477.54285714285714
345,477.54285714285714
346,477.54285714285714
347,477.54285714285714
348,477.54285714285714
349,477.54285714285714
350,477.54285714285714
351,477.54285714285714
352,477.54285714285714
353,477.54285714285714
354,477.54285714285714
355,477.54285714285714
356,477.54285714285714
357,477.54285714285714
358,477.54285714285714
359,477.54285714285714
360,477.54285714285714
361,477.54285714285714
362,477.54285714285714
363,477.54285714285714
364,477.54285714285714
365,477.54285714285714
366,477.54285714285714
367,477.54285714285714
368,477.54285714285714
369,477.54285714285714
370,477.54285714285714
371,477.54285714285714
372,477.54285714285714
373,477.54285714285714
374,477.54285714285714
375,477.54285714285714
376,477.54285714285714
377,477.54285714285714
378,477.54285714285714
379,477.54285714285714
380,477.54285714285714
381,477.54285714285714
382,477.54285714285714
383,477.54285714285714
384,477.54285714285714
385,477.54285714285714
386,477.54285714285714
387,477.54285714285714
388,477.54285714285714
389,477.54285714285714
390,477.54285714285714
391,477.54285714285714
392,477.54285714285714
393,477.54285714285714
394,477.54285714285714
395,477.54285714285714
396,477.54285714285714
397,477.54285714285714
398,477.54285714285714
399,477.54285714285714
400,477.54285714285714
401,477.54285714285714
402,477.54285714285714
403,477.54285714285714
404,477.54285714285714
405,477.54285714285714
406,477.54285714285714
407,477.54285714285714
408,477.54285714285714
409,477.54285714285714
410,477.54285714285714
411,477.54285714285714
412,477.54285714285714
413,477.54285714285714
414,477.54285714285714
415,477.54285714285714
416,477.54285714285714
417,477.54285714285714
418,477.54285714285714
419,477.54285714285714
420,477.54285714285714
421,477.54285714285714
422,477.54285714285714
423,477.54285714285714
424,477.54285714285714
425,477.54285714285714
426,477.54285714285714
427,477.54285714285714
428,477.54285714285714
429,477.54285714285714
430,477.54285714285714
431,477.54285714285714
432,477.54285714285714
433,477.54285714285714
434,477.54285714285714
435,477.54285714285714
436,477.54285714285714
437,477.54285714285714
438,477.54285714285714
439,477.54285714285714
440,477.54285714285714
441,477.54285714285714
442,477.54285714285714
443,477.54285714285714
444,477.54285714285714
445,477.54285714285714
446,477.54285714285714
447,477.54285714285714
448,477.54285714285714
449,477.54285714285714
450,477.54285714285714
451,477.54285714285714
452,477.54285714285714
453,477.54285714285714
454,477.54285714285714
455,477.54285714285714
456,477.54285714285714
457,477.54285714285714
458,477.54285714285714
459,477.54285714285714
460,477.54285714285714
461,477.54285714285714
462,477.54285714285714
463,477.54285714285714
464,477.54285714285714
465,477.54285714285714
466,477.54285714285714
467,477.54285714285714
468,477.54285714285714
469,477.54285714285714
470,477.54285714285714
471,477.54285714285714
472,477.54285714285714
473,477.54285714285714
474,477.54285714285714
