,rotor 1,rotor 2,rotor 3,rotor 4
0,429.6421070833476,461.79188672556364,438.22083989405553,469.03939943388434
1,428.53614626824765,461.68666609152245,439.4320060987375,469.96953208574723
2,426.91445494951967,460.218008668802,439.3117394581815,472.2859907158938
3,425.53248747850347,459.7828451197178,437.64418663778764,476.5742411455417
4,422.2488200330856,460.5273874976872,436.11943735330874,482.79820715065387
5,415.8235445218549,463.5854771945555,439.70595704394356,483.5591250869169
6,407.72676794211225,467.45532535574876,446.8823986364689,475.8281663052872
7,396.75415936472007,470.3721056711843,458.8710907611225,468.28744599633006
8,387.477485252433,486.40991961030306,473.99106355430797,463.1863310157239
9,377.27125330752034,511.5723000108031,488.08512276088175,471.5151010983619
10,357.1069151179552,553.2268388443337,514.0650256186177,481.65676385847854
11,327.73718880644964,606.3655526968219,564.3527509065459,475.81077844528335
12,286.6693471571875,644.7274101486029,644.6530215793845,454.09408619196773
13,298.78645618314494,625.691673131835,643.4512710468974,501.84381690928427
14,376.78191790920977,556.6711425451876,544.244974543321,505.1492482611454
15,345.2103817981763,607.594200160867,635.9162165725256,515.4535761843832
16,325.3342698716825,638.4147964199276,694.9472577975941,499.18189843696143
17,430.07396967140374,461.8975116496621,436.87537932442126,469.6806685357115
18,429.33492001001764,461.08736991958193,437.7816730977577,470.3382285288457
19,427.88040445707276,459.4713619201276,437.15235861345184,471.7902503260989
20,424.82465261586214,459.2734570900306,436.802543683666,475.2634931139048
21,421.58071751814293,460.81521078490783,435.40409260030395,481.7467807770644
22,416.4787893562108,464.0350559718676,438.3504493549484,484.0632663297491
23,409.21107447914846,466.71821986450834,445.56150704912864,476.38071734070985
24,400.1420969886597,469.50731265257934,457.7518403479267,468.92336109158276
25,392.2938590206043,485.13721521551594,472.32107620849484,464.33220697468226
26,381.5313447040691,508.70876687265,486.3194372591888,471.43830878669155
27,362.16472095052393,549.9410373020723,511.8154839999319,482.151200023131
28,335.98023053436316,606.5261159734683,560.0604766543042,483.05937021000835
29,293.84226012689385,645.3913261394619,639.3591904521704,458.6843149717239
30,306.08242350226976,616.9935156252321,637.2485815300954,501.6983658751923
31,382.5121157920001,546.8809857828485,531.7063603181191,503.7891190769125
32,354.4688621161141,599.8015188763596,619.5007162150536,512.7832985468656
33,335.3900374431669,629.8785412408666,681.0848251523515,498.47897263895004
34,430.32186842628715,462.09025182001193,437.32890162550956,469.08795615261533
35,429.61687125593346,461.890750430949,437.5801100179006,470.69563306389335
36,427.8499295490473,460.1137661122994,438.3675720927119,473.15453442573886
37,424.40487434628574,459.11922419541634,436.96835138206956,476.5913496466759
38,420.8497808209039,460.8794629857092,434.89369540721253,482.2637787834701
39,416.0168872646892,464.6230118026259,438.7215555431525,483.6171653035472
40,408.4274927800775,467.86634096028536,447.6429019302881,476.74092256990906
41,399.60044647015167,470.3054677709696,458.30681797358415,469.0117299501224
42,390.3512689249514,486.70065163557683,473.5299344256023,464.7048052306219
43,379.0188298271622,510.1124771399671,486.8815710837989,472.0458188226998
44,358.7639958523156,551.8696366594397,513.9312087859734,482.91236046494987
45,331.42590319719227,608.0486022773716,563.5347478882317,480.9633422003536
46,288.529103376265,646.2882755955333,644.2417019250825,457.00853329976326
47,300.1428683886704,625.8274915604378,643.2603283179194,502.9248520459605
48,376.5326438672473,556.7750122928612,543.7506481344176,506.5307414063893
49,345.48646608378317,607.699091939786,634.534424488445,515.6645143640104
50,325.76276377904054,639.3901900757295,695.6306697577378,499.79940024347354
51,429.8646066407795,463.4633906323136,437.2791514674181,469.1605494174141
52,428.9760020935192,461.84274643585707,437.75129689658,469.3489562047251
