,rotor 1,rotor 2,rotor 3,rotor 4
0,362.86917399212354,408.3307086833291,424.1788388247773,370.56666897224494
1,364.9851097579604,407.80768331208407,423.6634959516036,373.41729939973754
2,368.31227160568693,408.6529376970875,424.6411102810245,373.75532448211226
3,370.14201084720094,410.76309511958493,424.9592919948704,371.7858208582099
4,348.0236262685222,388.36871366999753,579.0220706823765,347.32476203890934
5,388.99999335567435,416.3548777302781,443.727226293088,419.08547656200835
6,403.12582309865536,439.526803368587,465.0000703906388,422.6730516183101
7,408.90067738252736,439.0709077550378,450.43935510024255,409.63939494331635
8,404.1629689382003,427.08606281500425,429.4334601091061,384.31051756257045
9,358.6844605641456,385.2968865819154,598.4887537478439,334.77961204797595
10,423.1390610903355,442.18285272709414,449.2607033874343,410.5005507755651
11,407.7979461745258,452.6555883649567,471.4409953765514,398.8995469369712
12,415.24468302918586,419.6214994496824,437.73774292234054,393.7915964714935
13,271.87619559470295,339.95176812563227,614.982934431685,329.1413438755075
14,391.2921841564813,528.445090251795,574.8281536751437,453.68635416687346
15,360.9445954511473,408.12329169527266,424.5189384747522,371.61596009501545
16,363.6649290419417,406.57513427501664,425.6485630010322,374.91765859803905
17,367.6331581377208,409.764495141042,424.9307295884417,374.731243309544
18,371.706022556509,411.6963685020039,424.6740240029894,371.93045343864924
19,351.4272782818587,389.06493013848734,580.7122820976475,347.2729049160447
20,392.38948489219814,417.14490620257095,448.0355830538347,417.8673339274082
21,405.4662775700547,441.1905194088582,471.18970577614067,420.94805108132607
22,414.39727257949363,441.84957537564986,454.18662820329837,407.6901563162923
23,410.92967275646583,429.4273625440664,432.6309876715742,384.39914436087435
24,363.8835052033935,385.5926812913384,601.596952055667,330.5761879020373
25,426.37933068218354,443.86497943375343,451.6504620702002,407.89614153880035
26,412.40525062184673,454.0969158097541,469.5150755251042,394.5180944748777
27,420.1247347304928,418.98278767832863,433.8287444386441,388.6937077336605
28,277.269975299466,338.6888366547218,609.3964375243846,320.04685335955367
29,324.98669828615755,390.3977750838804,666.3084574843607,432.0811792996595
30,363.7544525690291,409.0497385498338,421.4532272730358,371.2692570059171
31,365.25245781407665,407.59949227161434,421.1743983118472,373.871458138385
32,367.1725263942851,407.72476678921527,421.2122046924714,373.8004660316146
33,367.7620296649249,407.5539420569903,420.39630833141274,372.5875199522841
34,245.87187441756708,280.2849734682145,550.6831978925511,318.9265976395408
35,387.1780619386156,408.911438779355,437.8910725116656,415.8441798692188
36,401.0447508981636,434.5701524972947,455.41993646671494,417.30477991970736
37,404.1711563709711,429.78884100048845,441.2666436656918,402.1080835655483
38,396.66555801605443,419.01104518467633,420.29329942894117,373.014644600014
39,250.49115999822234,306.3192176921056,582.7731815862162,322.421091788621
