,rotor 1,rotor 2,rotor 3,rotor 4
0,555.5975836961956,516.1620309546453,341.5588360355767,633.8936487479244
1,528.8389877487749,528.0680784095963,438.20865943761504,662.4370638468778
2,518.1947963094279,535.1076134764216,542.5630237146323,673.436766084454
3,664.1168995688097,692.5463097577967,321.7771315057857,781.5426791036256
4,716.9591578982001,411.171988714232,647.6100350341873,811.7789623195556
5,626.2571766164992,564.3511486761396,446.8877572819511,759.2955177703217
6,727.4286454594832,551.045882668317,486.23180827186167,741.8071250831406
7,732.1931174264153,663.821458731363,487.2849021144989,785.7124450521522
8,737.6684706631972,598.3880163486535,493.25670504204044,801.7829624045305
9,716.5154060878182,539.4844730689042,491.1303140068029,792.5773166086951
10,701.6765234679496,473.6147520931042,476.9153426175182,789.2943318986875
11,681.6472190274595,499.6901684410029,471.0292430912742,702.420283206527
12,632.424480741347,552.409386098644,502.13971811211553,724.8334678202289
13,596.7124770946292,482.2524531208227,485.1401220876473,699.8455192747817
14,562.5646073978263,422.1840502789784,470.0736298662865,670.69171612116
15,527.4418135053133,413.9630399276756,442.7105741235785,662.6810812314344
16,641.4744134405877,599.0491632523499,224.96285645881122,712.4111984003441
17,653.5473310928629,539.7507379886856,422.1489983010556,757.5643661787069
18,636.3614317097174,447.93411673017937,401.9427499088821,758.8335512389548
19,559.3908299171296,361.91020740852787,346.27612321809835,741.6989727286874
20,558.1721110601378,515.8219933613125,342.90651210845135,636.642719875516
21,529.7936215144895,529.1350564006696,440.16889971771496,665.0701224228692
22,521.2268543340499,537.2921990171186,544.7420360250446,675.2473838660035
23,666.1935939404673,692.9022977580998,321.56949733063834,784.8362125773724
24,721.0166485172863,409.7567133034119,654.332739065674,812.9321959609692
25,630.733124901681,564.190614155357,445.6708587671608,762.3124889793384
26,732.0585936786694,669.0389840283478,482.47706526970813,772.5112234064837
27,713.3917372250875,639.6159337963705,515.8003775305427,782.8382097341854
28,706.0883207812919,581.6974045051062,503.66522603772006,780.3947656149137
