,rotor 1,rotor 2,rotor 3,rotor 4
0,174.71859000954322,451.61500231060353,469.46047964056527,363.4227337586418
1,192.42468729828963,465.1959407241678,516.0380917084989,374.486431618009
2,198.8877347974093,494.7374028913255,591.4875555887429,363.2790909249061
3,198.10768703001395,473.5490586493089,660.1186468285505,356.556307241469
4,151.3294570854947,455.37083588179564,725.2530881935593,332.9138802281454
5,112.77505292236697,467.2924678839861,767.7541119473112,321.4995183643629
6,112.7167540704435,461.2567494106508,726.6302358099093,345.16905053408743
7,211.90389903952067,454.1428798244771,509.36565539818844,384.02611683922004
8,217.8137456038518,471.31590718512587,543.5630358687631,381.68954595747783
9,119.54670262081912,361.5471625220102,697.1767133819914,252.49386862474108
10,119.60616320094564,391.3508747484262,707.4584802739425,277.4267649881186
11,139.70462695690034,429.89302745813086,715.661993457613,306.645401620108
12,156.83063316725475,458.3284678538441,720.2238867989989,336.40296231784185
13,164.3026116452449,455.6032914544936,701.4232024800142,341.04109443362063
14,144.81222845055967,475.129362918173,697.4588605132327,333.21066354148076
15,272.4402541621948,457.8202807754147,544.1959324865129,401.47806091292915
16,282.1294987953314,473.7037590597245,568.3818986214612,398.95567168256355
17,285.6756731685046,473.7322479329645,572.5919655388573,402.30122239016083
18,156.0920209975272,481.36847274642247,715.0621593790464,290.48025089912153
19,145.96863964822003,506.32815219769634,723.766088020185,312.7150230260086
20,149.3538041190937,532.1400393541355,709.6695310905606,332.46286904730425
21,142.01522589131653,517.7699970906339,661.3280615106808,372.49203279511863
22,131.01117194660077,378.052798500331,745.2910318439858,271.93060843890856
23,174.40418703917447,451.77446424930235,470.62555108653163,364.360395630613
24,191.7658033534877,464.9673990331094,517.4689883264222,375.3822352741436
25,198.81265799634622,493.73750898159363,593.6611150440654,363.6415785253867
26,197.43389867317754,473.97076165742004,661.9033872138679,356.99555931522144
27,150.80359054606518,455.231256821042,727.0259314108602,333.7680961494791
28,112.68999668729988,468.03776398329063,768.3904417801378,321.97350528866656
29,113.34892366397166,463.268801705606,727.0988872301043,347.64794387780074
30,211.99302689178245,454.5403010526491,512.2792972243673,386.18840143991304
31,218.69542053007325,471.63577456205394,545.7885707787032,383.283383400884
32,120.35133711378839,363.9729993791956,698.2925548125178,253.44629929488875
33,119.98482302419578,394.56568029751406,708.92056752076,278.1166513918615
34,139.20243187843982,431.78344199372816,719.4506671963218,307.29955093011347
35,155.74924647895094,459.0523524085898,723.8097641323751,337.53114522426597
36,163.3447898106784,455.79242326298134,704.6323195828088,341.5042722022183
37,142.5624214317444,473.3596629267244,700.6928055689967,333.665840108546
38,271.9073241998047,459.96967535034094,547.8350833479885,400.33647420461864
39,281.9961621790385,475.51823018382055,570.2630972422494,398.02668402839225
40,283.119677806984,475.02007059648133,573.0470090030823,403.72921720731136
41,154.04355853213627,483.04315989837147,717.724083756017,291.61808429825686
42,145.16776040107203,508.38339003559594,726.7550242281817,312.0318977085705
43,147.52722880112518,533.703049122362,709.6665270769772,331.16740327568954
44,138.91140131582026,516.4760781887819,661.7214126928479,373.1603020518571
