,episode_scores
130,-91.88358619834351
131,-275.21038544524515
132,-287.1662545398307
133,-183.54695757478842
134,-275.21047285301466
135,-183.5469703594072
136,-244.65673476117718
137,-275.2103868977296
138,-275.2104138359914
139,-183.54688491961
140,-183.54679719860152
141,-91.88358449832877
142,-183.54694217734752
143,-264.21131144809914
144,-183.54680616446475
145,-100.2158662838779
146,-191.517373889248
147,-300.20892249038116
148,-275.2107840224639
149,-275.21042528612116
150,-264.2112076622511
151,-264.21125451223014
152,-95.8684815933036
153,-264.2111333886818
154,-264.2111612729856
155,-91.88345882437945
156,-352.20804430085695
157,-244.6565246891672
158,-352.2075089678261
159,-338.6701011837291
160,-163.17761145075968
161,-163.17804559108924
162,-275.2101952642265
163,-300.2089807365507
164,-275.2104714637467
165,-95.86841947285569
166,-400.20517624848765
167,-366.87419016264306
168,-104.97685134623725
169,-400.20517626874897
170,-400.2051761997132
171,-400.20517589212324
172,-300.20878808169977
173,-300.20878068126325
174,-400.20517517143986
175,-200.2123618601722
176,-382.8152798187136
177,-200.21233274741962
178,-118.08062654418639
179,60.91961396563775
180,-71.18614891490049
181,-227.79941914794477
182,-235.92674088746008
183,-78.78946503944844
184,-157.35820883283034
185,-153.70224113783237
186,-163.17817744189736
187,-264.2111956369126
188,-91.88340978509892
189,-91.88361695377881
190,-264.2112127965788
191,-275.2103115999113
192,-91.88343649302772
193,-352.2082599787606
194,-176.21441539709892
195,-264.21129289599367
196,-146.88487043096288
197,-163.17839369788683
198,-275.21023625166004
199,-169.44883987113235
200,-51.38620182658264
201,-119.1386748260224
202,-227.79965491775414
203,-352.20799816751816
204,-314.4954286955518
205,-157.3582196810756
206,-81.69897018419681
207,-151.94010483276062
208,-81.69898565767433
209,-244.65608325851164
210,-81.69895788983973
211,-81.69896396538813
212,-88.2163398313928
213,-137.71849772752054
214,-191.5175754370983
215,-157.35798194647666
216,-142.1520984164895
217,-146.88309694675442
218,-150.21931209167371
219,-173.90164193285347
220,-42.532287500696
221,-209.74058401052943
222,-157.36290907598686
223,-63.07699684238453
224,-51.38584049168169
225,-142.15352933477087
226,-178.59658654459585
227,-231.7952992144669
228,-107.5376556843763
229,-102.54675880151844
230,-107.53830082441323
231,-169.44867204405426
232,-220.21691818713347
233,-209.74197851622358
234,-191.52314939922366
235,-107.53818504456177
236,-100.22121736760992
237,-118.08304816732011
238,-119.13779592529691
239,-119.13782219089049
240,-165.2183015001669
241,-52.60365116534544
242,-113.04033907145312
243,-153.7081418475827
244,-100.22155130457803
245,-153.70819354020887
246,-153.70777812712694
247,-153.7085217748277
248,-104.98302175089094
249,-100.22173064045795
250,-161.19464150766817
251,-104.98290195214267
252,-100.22188406616951
253,-146.88704280481346
254,-95.87465075628897
255,-183.55318109629297
256,-97.99975800254964
257,-146.88729471774747
258,-153.70799930917235
259,-143.6991253135196
260,-107.53818182053936
261,-209.7415354803808
262,-78.79029391784385
263,-220.21069362721545
264,-124.7500860707455
265,-419.2517664781257
266,-100.21571315543962
267,-110.21528809311003
268,-200.21261846667096
269,-0.2464832826136691
270,-35.16063033280565
271,-251.6440869988188
272,-104.97716506662205
273,-254.0576076604536
274,-254.05759488716274
275,-95.8681115055125
276,-133.55054349701697
277,-183.5466187967265
278,-183.54691752901192
279,-191.51714411902847
280,-264.2112081492939
281,-163.17820188431173
282,-183.54658532347605
283,-91.8830858719881
284,-76.08097473537445
285,-244.65760431357188
286,-227.79943132286843
287,-244.6563312799378
288,-188.7867127843212
289,-163.1777436446704
290,-91.88346545440415
291,-91.88345914117797
292,-91.88343144694231
293,-91.88344058613728
294,-91.88346388360577
295,-91.88345603844397
296,-91.8834655088445
297,-91.8834608837581
298,-91.88346466883955
299,-91.88346239376095
300,-91.88343441302516
301,-352.2080241627506
302,-84.8326599847193
303,-244.65641705978558
304,-287.1659633839426
305,-0.21892738814230978
306,-0.2123092615969453
307,-95.86729852123116
308,-0.2414939319508568
309,-0.21476720608133804
310,-0.21192387695718454
311,-382.8147304130535
312,-100.21538536094808
313,-100.21535681095605
314,-254.05737333922877
315,-0.21323972009346798
316,-0.2099451309367713
317,-0.2131530495394621
318,-0.21010363064406085
319,-0.20997421429854224
320,-0.2099424719633139
321,-0.21103682288126666
322,-0.20998033361092644
323,-0.21074712115763825
324,-0.21024793351022938
325,-0.21050757671190218
326,-0.20979323021480956
327,-0.20963861881389448
328,-0.2104603302044165
329,-0.2099819454921642
330,-0.20971193710518993
331,-0.21056261369290766
332,-0.20996109040157934
333,-0.2103074909196827
334,-0.2102023176963238
335,-0.20987803706060407
336,-0.20980559804342175
337,-0.20979844179026289
338,-0.21060521398980908
339,-0.20972145738199865
340,-0.21260491429812678
341,-0.21021237329366355
342,-0.2099437939204979
343,-0.2104661199114013
344,-0.21124605969373758
345,-0.21160341718921077
346,-0.20986068276788605
347,-0.21009052772424036
348,-0.21245284267240344
349,-0.2096977128271781
350,-0.2100412186473012
351,-0.20975859214704629
352,-0.21050205787084947
353,-0.20976205351297658
354,-0.21007542335088228
355,-0.20981715499934167
356,-0.21079780481366095
357,-0.21268984516541165
358,-0.20993622924565317
359,-0.21028640785745262
360,-0.21286076588371858
361,-0.20980537001696647
362,-0.20978672825024308
363,-0.2103159078274495
364,-0.21522540151179256
365,-0.21012615793760733
