,rotor 1,rotor 2,rotor 3,rotor 4
0,389.4834073092419,524.3970566260803,389.77387499198585,335.532721562165
1,387.9867875016251,536.40464029373,393.8744431434733,340.71340678460433
2,394.9292044586582,557.0187338460421,387.9709922177171,346.9850499039082
3,598.1075143236624,404.798289106525,321.15360266623406,533.9794224068158
4,438.2126465184647,633.5099267992173,353.45071745231695,390.5172832022433
5,469.904300538002,745.8802719676204,305.66959408332207,348.27065466770443
6,491.2588281790409,717.1749253296804,333.2696736982473,320.23567582182926
7,462.8225208448708,645.4355264623745,356.3318940925307,374.9794130283999
8,483.3521788959619,728.2243036227692,317.60212517175785,346.09314809350275
9,476.6082104535257,776.5358005277511,299.02986604084685,332.11841585727194
10,445.05311952716426,503.16552499898654,406.2044067943034,379.3719341697503
11,473.36777919367967,612.4449906938935,372.74137831385093,388.940870358162
12,474.1478610075114,711.982505339492,337.4828084076909,363.18567507388565
13,464.8701766460009,754.5864024877665,332.8490703914856,363.09013455117037
14,414.63165689493565,735.7436949517277,325.4261614984083,273.825834737326
15,478.593027142264,529.5342311511596,419.4879333866692,406.79042138464035
16,464.51028351165604,693.1768943583169,369.3468630424271,375.61870008477894
17,468.3976432995717,727.9255277498273,376.41113258154826,334.3335711644132
18,474.982786310308,745.4857258935098,379.0284185694521,298.55528886061956
19,441.2968883226174,529.6185765094139,447.5700209765284,405.4124392008769
20,425.3532423409213,596.2338044240736,449.50566156450816,358.4280447081609
21,387.05436391401946,648.1398491136576,447.77744995260286,286.01442952901397
22,345.28918309016194,658.0430960375123,456.71840156450963,247.42398787559617
23,388.6579621999982,523.6780061402685,390.6344011905596,335.34530828081995
24,388.5013597111914,535.6180391285176,393.79085532768767,341.543976245877
25,395.64501018370294,556.4763029440755,388.3775933063572,347.59988664326954
26,598.8945568161656,403.92907783683455,321.0877507074824,534.7034619884805
27,437.77214572651195,633.4152795666998,352.41248909447563,391.6089128647659
28,470.6061198701817,746.3604870263404,305.5860962278664,348.42282861591724
29,490.8557216279599,717.2560864136525,332.38359070892716,321.47431291145364
30,462.6556046639319,645.9428992497752,354.5516454999688,376.2445537435843
31,483.02960527855635,728.7464467957922,315.12256996345656,347.428679696974
32,475.0171635520579,776.1883471482984,297.3573081131714,334.3653251976416
33,444.9687510329027,504.9488819884862,404.5038134540069,381.98323743267866
34,473.0709496898988,615.2183337760202,370.7650256044193,389.0467745420613
