,episode_scores
0,-151.33333333333334
1,-347.0555555555556
2,-151.33333333333334
3,-151.33333333333334
4,-347.0555555555556
5,-151.33333333333334
6,-151.33333333333334
7,-151.33333333333334
8,-151.33333333333334
9,-151.33333333333334
10,-151.33333333333334
11,-151.33333333333334
12,-151.33333333333334
13,-303.03030303030306
14,-347.72222222222223
15,-259.7916666666667
16,-208.39583333333334
17,-151.87878787878788
18,-303.75757575757575
19,-167.76666666666668
20,-278.55555555555554
21,-371.2592592592593
22,-463.962962962963
23,-371.7037037037037
24,-371.9259259259259
25,-372.14814814814815
26,-187.1851851851852
27,-279.6666666666667
28,-279.8888888888889
29,-372.3703703703704
30,-279.8888888888889
31,-187.40740740740742
32,-187.40740740740742
33,-187.40740740740742
34,-187.40740740740742
35,-187.40740740740742
36,-279.8888888888889
37,-418.6666666666667
38,-186.2962962962963
39,-186.2962962962963
40,-279.8888888888889
41,-279.8888888888889
42,-335.43333333333334
43,-418.6666666666667
44,-280.02777777777777
45,-279.8888888888889
46,-372.3703703703704
47,-210.45833333333334
48,-372.3703703703704
49,-304.4848484848485
50,-210.45833333333334
51,-314.5
52,-372.3703703703704
53,-372.3703703703704
54,-210.66666666666666
55,-279.8888888888889
56,-210.45833333333334
57,-418.6666666666667
58,-187.40740740740742
59,-252.2
60,-380.87878787878793
61,-279.8888888888889
62,-252.2
63,-153.51515151515153
64,-209.95833333333334
65,-209.95833333333334
66,-371.9259259259259
67,-379.969696969697
68,-304.1212121212121
69,-251.6
70,-251.8
71,-304.4848484848485
72,-152.78787878787878
73,-193.46153846153845
74,-303.93939393939394
75,-335.03333333333336
76,-153.51515151515153
77,-251.6
78,-418.0666666666667
79,-278.86111111111114
80,-168.76666666666668
81,-372.3703703703704
82,-187.40740740740742
83,-210.45833333333334
84,-279.8888888888889
85,-279.8888888888889
86,-279.8888888888889
87,-187.40740740740742
88,-186.96296296296296
89,-153.33333333333334
90,-210.66666666666666
91,-252.2
92,-245.3921568627451
93,-224.4888888888889
94,-334.23333333333335
95,-181.0
96,-187.1851851851852
97,-372.14814814814815
98,-168.56666666666666
99,-279.6666666666667
100,-418.4666666666667
101,-335.23333333333335
102,-335.23333333333335
103,-252.0
104,-210.5
105,-168.76666666666668
106,-168.76666666666668
107,-305.03030303030306
