,episode_scores
0,-72.23611111111111
1,-72.23611111111111
2,-62.345238095238095
3,-72.23611111111111
4,-72.23611111111111
5,-106.91666666666667
6,-82.12698412698413
7,-111.26086956521739
8,-75.2463768115942
9,-66.91025641025641
10,-72.23611111111111
11,-72.23611111111111
12,-106.91666666666667
13,-72.23611111111111
14,-72.23611111111111
15,-106.91666666666667
16,-75.2463768115942
17,-111.43478260869566
18,-75.2463768115942
19,-75.2463768115942
20,-111.43478260869566
21,-111.43478260869566
22,-75.2463768115942
23,-33.71604938271605
24,-72.23611111111111
25,-78.43939393939394
26,-72.23611111111111
27,-116.36363636363636
28,-126.19753086419753
29,-72.23611111111111
30,-116.36363636363636
31,-75.2463768115942
32,-111.43478260869566
33,-141.59722222222223
34,-40.696969696969695
35,-106.91666666666667
36,-37.55555555555556
37,-62.345238095238095
38,-78.53030303030303
39,-72.23611111111111
40,-85.98333333333333
41,-75.15942028985508
42,-102.68
43,-98.84615384615384
44,-106.83333333333333
45,-72.15277777777779
46,-98.76923076923077
47,-91.17117117117118
48,-32.54938271604939
49,-158.0
50,-92.46846846846847
51,-88.79310344827586
52,-141.11111111111111
53,-140.66666666666666
54,-98.3076923076923
55,-81.84126984126985
56,-37.7536231884058
57,-33.8974358974359
58,-61.13095238095239
59,-29.444444444444446
60,-88.58771929824562
61,-60.53488372093023
62,-85.46666666666667
63,-36.97222222222222
64,-40.42424242424243
65,-135.89333333333335
66,-111.26086956521739
67,-91.5
68,-153.46969696969697
69,-75.07246376811595
70,-95.0925925925926
71,-39.96969696969697
72,-71.65277777777779
73,-61.63095238095239
74,-52.708333333333336
75,-17.68027210884354
76,-88.72413793103448
77,-115.9090909090909
78,-53.111111111111114
79,-54.795698924731184
80,-72.02857142857142
81,-105.75
82,-56.086021505376344
83,-71.98611111111111
84,-135.73333333333335
85,-154.01515151515153
86,-61.845238095238095
87,-1.6470588235294117
88,729.7272727272727
89,513.8181818181819
90,292.22727272727275
91,729.7272727272727
92,-93.23148148148148
93,-16.30952380952381
94,-30.11111111111111
95,-46.30909090909091
96,-70.90277777777779
97,-111.26086956521739
98,-81.84126984126985
99,-68.82666666666667
100,-44.16666666666667
101,-135.65333333333334
102,-37.22222222222222
103,-120.79761904761905
104,-17.506666666666668
105,-106.16666666666667
106,-77.34848484848486
107,-75.07246376811595
108,-39.60606060606061
109,-72.88571428571429
110,-36.13888888888889
111,-64.85
112,-91.21428571428571
113,-121.57142857142857
114,-78.125
115,-26.916666666666668
116,-63.65432098765432
117,-63.65432098765432
118,-58.50574712643679
119,26.423529411764704
120,30.847058823529412
121,-75.88235294117646
122,-109.01075268817205
123,-71.23611111111111
124,-116.87356321839081
125,-115.18181818181819
126,-29.45977011494253
127,-38.43283582089552
128,-61.345238095238095
129,-61.345238095238095
130,-94.48148148148148
131,-43.666666666666664
132,-102.36
133,-42.492063492063494
134,-42.492063492063494
135,-42.492063492063494
136,-42.492063492063494
137,-42.492063492063494
138,-42.492063492063494
139,-42.492063492063494
140,-42.492063492063494
141,-154.19696969696972
142,-78.53030303030303
143,-75.2463768115942
144,-141.59722222222223
145,-37.13888888888889
146,-168.81666666666666
147,-40.86666666666667
148,-98.46153846153847
149,-74.72463768115942
150,-37.13888888888889
151,-40.24242424242424
152,-66.75641025641026
153,-47.48148148148148
154,2.0
155,2.023529411764706
156,-32.97530864197531
157,-101.96
158,-116.0
159,-37.13888888888889
160,-37.13888888888889
161,-135.65333333333334
162,-37.13888888888889
163,-37.13888888888889
164,-102.36
165,-135.65333333333334
166,-153.74242424242425
167,-37.13888888888889
168,-37.13888888888889
169,-37.13888888888889
170,-37.13888888888889
171,-37.13888888888889
172,-37.13888888888889
173,-37.13888888888889
174,-37.13888888888889
175,-37.13888888888889
176,-37.13888888888889
177,-37.13888888888889
178,-37.13888888888889
179,-37.13888888888889
180,-37.13888888888889
181,-37.13888888888889
182,-37.13888888888889
183,-135.65333333333334
184,-82.2258064516129
185,-71.31944444444444
186,-66.06410256410257
187,-37.13888888888889
188,-125.82716049382717
189,-115.63636363636364
190,-68.34666666666666
191,-59.40229885057472
192,-102.12
193,-34.12820512820513
194,-102.36
195,-135.65333333333334
196,-37.13888888888889
197,-71.81944444444444
198,-106.41666666666667
199,-82.61290322580645
200,-121.01190476190477
201,-91.14285714285714
202,-91.07142857142857
203,-91.07142857142857
204,-57.455555555555556
205,-33.743589743589745
206,-63.65432098765432
207,-94.4074074074074
208,-98.23076923076923
209,-61.345238095238095
210,-32.75308641975309
211,-116.80459770114943
212,513.8181818181819
213,729.7272727272727
214,513.8181818181819
215,729.7272727272727
216,-35.083333333333336
217,1.8588235294117648
218,1.9764705882352942
219,1.9529411764705882
220,729.7272727272727
221,513.8181818181819
222,729.7272727272727
223,729.7272727272727
224,729.7272727272727
225,729.7272727272727
226,729.7272727272727
227,513.8181818181819
228,729.7272727272727
229,729.7272727272727
230,729.7272727272727
231,729.7272727272727
232,729.7272727272727
233,729.7272727272727
234,729.7272727272727
235,729.7272727272727
236,729.7272727272727
237,729.7272727272727
238,729.7272727272727
239,729.7272727272727
240,729.7272727272727
241,729.7272727272727
242,729.7272727272727
243,729.7272727272727
244,729.7272727272727
245,729.7272727272727
246,729.7272727272727
247,729.7272727272727
248,729.7272727272727
249,729.7272727272727
250,729.7272727272727
251,729.7272727272727
252,729.7272727272727
253,729.7272727272727
254,729.7272727272727
255,729.7272727272727
256,729.7272727272727
257,729.7272727272727
258,729.7272727272727
259,729.7272727272727
260,729.7272727272727
261,729.7272727272727
262,729.7272727272727
263,729.7272727272727
264,729.7272727272727
265,729.7272727272727
266,729.7272727272727
267,729.7272727272727
268,729.7272727272727
269,729.7272727272727
270,729.7272727272727
271,729.7272727272727
272,729.7272727272727
273,729.7272727272727
274,729.7272727272727
275,729.7272727272727
276,729.7272727272727
277,729.7272727272727
278,729.7272727272727
279,729.7272727272727
280,729.7272727272727
281,729.7272727272727
282,729.7272727272727
