,rotor 1,rotor 2,rotor 3,rotor 4
0,394.6573704114025,440.19746770383927,513.0642781093177,481.73202956477667
1,393.73818508893294,439.02446591158224,512.010319266269,481.3747196767302
2,393.9976005297985,437.6298038703104,509.71491650218366,479.96792637075515
3,281.6384014490003,448.143928963292,460.03320151053225,464.45989645861954
4,318.5604335804077,402.78524186180664,596.9537898523229,594.531552588874
5,321.31074202351203,405.8664611428473,610.1363704029844,613.0384896989832
6,322.3582095674539,415.9501292577187,617.5974406461899,621.4126329923338
7,322.14946240538274,433.63762353083536,625.0116306584914,625.8147097049895
8,321.8725425017222,444.7988083413805,617.2929804286637,625.3419562114566
9,327.9321280049375,447.6263513594147,624.9482154446516,638.7610510263326
10,334.64975111838623,456.4020770547106,635.4003684434575,659.5848362731512
11,343.1093746658548,478.4532285084412,644.5333073692517,676.1203387052675
12,354.3673597569258,507.6733944659819,649.8428997323473,684.8776595389472
13,395.3677807253396,440.7651762172778,512.2361068903401,480.91927154956056
14,395.53373433317853,439.1223063509631,511.31875004104506,480.4328968296594
15,395.1528083312153,438.5637590926854,509.8007229043859,480.08295018399883
16,283.17340257757746,449.33448238369857,460.9813362031971,464.65398280595866
17,319.5214176191551,402.8519421995995,597.4165108077486,594.5458480475255
18,321.95594614788433,406.66481479147524,611.7015430359326,613.5418487151161
19,322.92047144458405,417.03371132640757,619.1211496755334,621.8335851912937
20,323.53015176242815,434.1599413476899,627.1345362839756,625.9750508742634
21,322.97213557743544,444.78993148220206,617.8539920417842,625.5232400413847
22,328.6282241287931,447.3760246807322,623.9537783446608,639.562477328055
23,334.95238864866764,456.9631213949891,634.9481027747596,660.2190938930422
24,343.5276551817847,477.9429999309152,645.192958903511,675.5991702700675
25,354.51751890705685,506.98111834736795,650.3966370121208,684.9635248039403
26,395.7121218591461,440.8485713431334,512.8034527303249,480.24898938042566
27,395.5477654965178,439.7650008351799,511.50783658638215,480.70848118941376
28,395.40318806646485,439.28781693083926,509.71508085315094,480.5787556691835
29,283.2276134043573,448.3779637633053,460.0984505677735,465.2128534323942
30,320.64731030814653,402.08269108775954,596.9834588163818,594.5596761094033
31,322.674304944174,405.1428272585361,611.1026310950388,613.0895073545742
32,324.10342797544,415.2239331282588,617.7058499275522,621.2786663768671
33,324.25557318255886,432.34997815994,626.1636627733187,625.6019871700294
34,322.6825095499547,445.6978029336399,618.6972323802737,624.7309150666546
35,328.5391801718853,447.1762513319972,625.4650117820275,637.2610283833108
36,335.7261883058396,457.0636439430663,636.4093816619625,657.5488873613871
37,342.9263342683168,477.2619508635114,645.2154598026664,674.0448229033154
38,354.5195521246392,505.28668245344073,651.483887841542,684.2122425336865
39,395.9803904323571,441.10054739761335,513.3339856851125,480.1251647604492
40,395.735621325464,440.41065598152875,511.61484025322454,480.5976332706192
41,395.1886880357632,439.8421611749889,510.57286815393724,478.9399417209455
42,237.10241305862274,328.6818919319586,478.2513938360263,537.5354464999913
43,394.313431143982,431.7270207484325,504.470372077215,476.48105151283966
44,392.8833598472031,428.56775393684796,504.43309164114663,479.3442791365685
45,245.45669210757413,329.3338215186298,483.22442624516935,547.508020278574
46,390.09158415232633,433.5142305786235,512.2707414775143,485.3557532716927
47,394.8873093717988,440.99783823328636,519.842525344236,486.433921118136
48,406.01755283748554,459.4683923805587,527.4741862575565,485.98805936071136
49,422.6110277459331,486.1029774476538,534.810099085552,490.47458072694036
50,435.22106557738476,517.3085727828445,554.702543312877,499.9338942548916
51,344.512700885163,469.9294145393361,653.8171340618692,663.7013092200174
52,349.8448873577273,479.13416735043546,671.3014282790593,682.4816635480263
53,359.30704321475986,492.5481464956816,684.0798181755083,699.0528843351638
54,373.97714141686487,524.3632686785994,690.3522833465573,710.8211789280037
55,394.1751492876575,441.11231006360623,513.2360582787459,480.04857392418506
56,393.5549195834101,440.27840835481373,511.03155008367963,479.53702358367144
57,393.725371640412,439.00822156187206,508.65907969552615,479.62568015165476
58,282.36976900100444,449.61554637377577,459.2396212270517,465.0408752779013
59,319.1708634996079,402.95894613086796,596.233472521047,595.650519496575
60,321.4100334454316,406.65973092749175,611.4037754948648,613.5501853307022
61,321.9877075698372,417.90834722665124,617.3836388151645,620.8740396029125
62,322.53065175610334,434.8218141632197,623.7952556552127,624.2704213490875
63,322.5336513942303,445.0866259180316,615.984433265397,624.1845224457019
64,327.97270567484566,446.5031903200451,623.4637799530249,639.7687270050939
65,333.03010265270433,457.2785448279736,634.7699847035268,659.5240470865203
66,341.9821030936775,480.60083891073157,644.1166210715096,674.2036672002785
67,352.35503920835924,511.78483598333196,649.9335374483093,683.4065929304126
68,395.4736629015898,440.87489882868306,513.1765259009909,481.17029377417185
69,394.24310944715637,440.06001039028257,511.74811673692165,480.5013358075312
70,394.2954708181248,438.86747820418844,510.24731740317304,479.21973217807187
71,282.82264217512545,449.74131912353386,461.1788307488382,463.7611945699222
72,319.6687450280472,404.1960562667364,597.0509688777172,594.0758776535457
73,322.40992352061386,407.0082220628161,611.0252993157779,613.2412109435475
74,323.3513930473639,418.1343130527769,618.382324861793,620.8375282867925
