,rotor 1,rotor 2,rotor 3,rotor 4
0,364.1157564135893,75.53228144541201,763.4104706421242,741.2000644395305
1,358.5290029174234,80.10044566773081,753.7124470712038,741.1823107227558
2,343.23273560167576,88.14036402103439,736.1631395244827,742.2711804047357
3,283.3747141429569,180.09046538188326,490.3357858237972,604.9853676032981
4,330.0929874035231,94.79082080740686,718.1522068682805,756.5256994482853
5,334.82875056829016,93.80150692109326,716.4043075105973,764.9119640178894
6,337.0554350013934,94.3491701974712,710.7031095915431,773.3307283520926
7,220.43184886086507,101.45286171573714,588.4884158598813,799.7507241174991
8,134.3604647423179,138.56541163071367,390.89152504474964,730.7315939342675
9,151.25531678556624,117.50460056295907,466.12502871523196,694.1639225244961
10,124.75853011412518,139.24541632322328,369.950565206,746.7463534821037
11,134.99555076548808,160.01597978122533,355.5898331406441,692.3270955660265
12,168.5532075707652,168.38160218886057,372.08399504039335,674.3122775333126
13,201.87401634002725,120.08901888573283,465.18332195107945,713.3766718471185
14,128.85976812514247,166.93737100752304,338.7789973422035,718.6814696181135
15,148.42851665763146,195.05779036043074,323.35046011475214,671.7710845164548
16,190.15671240801672,209.70868501652131,332.7422214964138,645.5373334213401
17,232.07345427314823,223.46274424043972,334.36994165442695,620.5701469305797
18,202.11947422033145,190.7775822786489,369.18904917098047,612.2567370105966
19,185.5924266888511,233.67951059739164,334.1146977658842,659.9562224926384
20,223.5069001341547,269.4361086405594,319.43268331383086,626.3511594372882
21,268.20325057158186,286.66770619927246,314.92106820972697,597.9800456164497
22,287.50527892280826,294.7154528347053,313.31587088033774,574.3205236556283
23,255.344314821213,276.8770349204805,319.94710912671013,554.7402417074491
24,242.4670422986976,319.2263184373876,325.2733651428331,549.4061662009087
25,247.50556392538087,331.77731608694955,319.2819436751666,592.7933296218911
26,244.6186670260133,370.1733158098561,301.1651693619996,560.023014213808
27,227.16938535785067,364.05349151999616,303.9985040641438,527.506703309759
28,184.47772110707757,351.93303359319805,326.9859024567503,516.7227570844113
29,147.37097931812613,349.86279350949553,350.6822229703296,507.21839828028897
30,116.3714759724273,333.380076645762,389.883891558,499.5966109067489
31,363.60365483737843,75.89557526623848,762.9743495796356,740.7865388539194
32,358.09122543309184,81.03416583872453,751.4908933291404,741.6786302053205
33,343.789190446593,88.19184764475723,734.8617866788919,741.7779427203166
34,284.32739207815683,180.1503852665107,488.9184322638582,604.0808133737976
35,331.63748935092775,95.26312491484397,716.9189195902577,755.4334613480731
36,335.69310379477565,94.59349425231153,713.7074297745139,762.7586000545737
37,337.86178463473743,95.49807928015477,707.6988916794019,771.0646180255059
38,222.082400474894,101.42825624988593,584.5056508150057,798.1870414851844
39,136.52968185809556,139.27423515165486,388.6969693687187,729.0941932785882
40,153.26503223696673,118.67263565171957,464.5926136666604,693.5928428353079
41,126.6677416445755,140.91400259732524,367.2893584031431,746.1764347611088
42,135.44931129732413,160.89437494805088,354.72408308914277,691.5823457370159
43,168.59880429076227,168.62177835111143,371.8550877972169,672.7089083485696
44,202.85104628681304,120.51135134438462,463.1462832128043,712.284884228039
45,130.7238670609674,168.16312910611612,335.7582281035725,718.0807948905299
46,150.51544353607702,196.36218306829883,322.6192504932191,671.267123535785
47,192.70890015570623,211.2817991896602,333.17861386126816,645.8990592966965
48,234.8459001619456,223.82084050922325,335.9203836772875,620.3967243209772
49,204.11599016253055,192.85585125571015,370.5038134507028,611.8062247150679
50,187.91069538315185,236.68837193264193,334.4781388826665,658.8596783959789
51,225.8978112215082,271.5104290273996,319.64887169080953,625.255260897056
52,269.4997312263045,289.6968035870073,315.46844239084777,597.7360167157283
53,286.65150222179875,296.0558238335739,313.679629212796,573.9185003064943
54,253.22420928635685,276.95106342832366,322.5213346952515,553.6506839496165
55,241.51255218975393,319.4579533222815,326.0069863260582,549.1558052114178
56,246.9146093761205,332.5235113132258,320.8974646163807,593.1025945041006
57,242.45214510327813,371.9173859379805,302.1310917808292,561.0995458271433
58,226.15811840840078,364.48225925829377,306.5510050116724,527.8817064047911
59,186.08403511373655,355.2971455279879,327.86245197252947,515.7571950753196
60,148.27698569850708,351.258424635498,352.3166706620399,508.5742702204907
61,117.84044682033064,334.2207118472303,391.1075360430648,499.7753832610417
62,364.22302595914783,75.38642565792259,763.4834875774854,741.4014645817026
63,359.8903491328056,80.78308654461595,751.8047694322614,741.5785203451554
64,345.2578533888012,88.96379760933688,735.0223873627934,742.4132535328418
65,285.25329805628866,180.5701420393799,489.0358054458231,605.942486778895
66,331.35044888467377,95.89475496452947,716.342955796289,756.8097792812167
67,334.9312241427068,95.693270871386,713.0958431738005,764.7759262115508
68,337.7426285781445,95.86282614496436,705.0193341391791,772.2217646250525
69,220.851214169528,101.45340467956834,580.5275896821144,798.3933208457897
70,135.10586385633113,140.533857816598,389.638574514872,727.059885164476
71,195.71784343314854,121.94356241032659,516.114034878528,764.9837323565271
72,120.7344976837313,142.81825225810908,359.05945213011773,737.004149969376
73,139.9921934237403,160.7535939217204,360.0758788687295,690.0461433805065
74,170.17183333380487,171.38314600857137,374.04152673180795,672.5047823867358
75,202.79336696812578,122.02014826244013,462.8691585073938,713.5250377450875
76,128.83248087031436,171.9199147605196,328.75276042372053,714.0686107191667
77,152.46003885001502,199.56783385563287,325.318326608469,667.3861288375914
78,196.36482101070206,214.84621459474627,332.9766971731292,641.8673124787075
79,238.4845091261643,226.11767484384524,336.7667853227824,615.8082108314985
80,204.4941883647492,197.24172259380012,365.7678940943516,610.7334280943514
81,190.80053780026674,241.37956120431102,331.1044160331056,657.4979473025513
82,231.32562430389822,277.0294528288828,320.48654108996834,620.0467523635175
83,272.8147280080373,290.8092333864129,313.29098188746235,592.4579263695695
84,281.217087921503,297.40308064631665,313.02258586253555,568.3647343072649
85,245.44876806277765,279.6873137769135,326.7154124000661,551.2197622553913
86,236.6967397806547,328.44900863292054,318.69613231925223,545.3155605440095
87,242.85945957515554,339.48974829615065,317.33102230064,588.7073089927541
88,234.77402385279643,378.60738172020916,300.7799315400317,555.4734203973085
89,212.77632673985718,366.49113932438166,306.6363758686978,522.5559371903884
90,175.84530656240457,361.7698818642769,324.5594121684647,507.17021911316147
91,136.96178795743464,348.60857190049717,353.3744836943549,503.82835335862717
92,107.63522473299435,334.9842256750515,388.4101384520608,494.14689621377835
93,363.66046319249574,76.14618006865497,762.2866494258906,739.6989164350433
94,357.4388001028859,81.74867795560218,751.2001519903739,739.37170074227
95,342.56502020494196,88.89426116814525,734.5208640687857,740.9307409465953
96,282.67053067072266,181.58659694506215,488.3442861104517,603.0903490709159
97,330.97872809759866,95.78365255106968,717.566027706656,754.4606946473284
98,335.6420949459085,94.38886822523041,716.1100998098603,761.9665280074337
99,337.2751378341276,93.75295149541425,711.3431269743533,770.320092842401
100,221.39995903999102,101.82765608896699,590.0614182724667,797.4120264861286
101,134.42394106292755,137.34547605692774,390.1727922425543,732.2536373654889
102,150.1729773257418,117.11141674200393,463.5826886608686,694.159726206041
103,126.30920978506383,139.5635049669602,369.43009090800723,746.8335433500681
104,135.48554827113054,159.31990132033295,355.1036149612191,691.476183612231
105,168.75077822850562,168.1377814439972,370.56750527666,672.762561432537
106,202.41694351593483,119.28237032366944,464.7165455119259,710.3176992223008
107,130.78710782243724,166.39585168456537,337.25560309057244,716.8612027683558
108,149.44755364678886,194.04135004695496,321.89922699026215,670.1565895255843
109,190.8567961396701,209.0996514907391,332.537918594608,644.5663840898868
110,233.16890757550394,222.78876872287466,333.8927511873439,619.9790221896413
111,203.79896336907763,189.50398283230447,371.2599895078715,610.7436939216806
112,187.9942815644902,233.0939529581664,335.4394791579029,658.397024921359
113,225.74712465669506,268.1450295336198,320.8620287608053,624.5789924669991
114,270.9774793432333,285.27666518077376,319.14620562506144,597.2904681832529
115,291.9217592271231,293.2990427801184,315.95391776871264,574.8647430033087
116,259.3466322318075,278.44607723199107,321.25711412893764,553.1458033159664
117,247.33821519118658,316.5439229197859,330.0708951387819,549.950099334412
118,253.61467815758934,327.7833844600909,322.6990215761372,592.7639437100248
119,253.13557721771218,365.0215066524419,303.20990584901887,560.1398083096466
120,238.13293650534382,361.8885191778675,305.86653957741595,526.766290004616
121,195.85266034222144,351.1705259520671,329.5334607248167,514.748353826234
122,156.97725019621907,348.74596313208673,352.7676579514872,507.8200739682229
123,125.62653650186807,331.60030432831616,395.11111488628217,498.97932411153494
124,363.2298786082358,76.42009797195784,763.4086593072067,740.0678545423273
125,358.53077956500437,82.03769852587948,752.2102342610243,739.9125939871509
126,343.4664014068108,88.54849866014749,735.1364361303986,741.3841763022898
127,283.77639775418555,181.40145646471257,489.4813116919999,604.1786443884181
128,310.37327660679256,81.35337527569344,741.7507961357488,771.676443109878
129,307.7448648798595,77.42141960513314,751.522505812548,787.483046837048
130,305.24704088838587,75.01292564210773,751.904829085344,792.7257686118793
131,86.1884688110925,133.01670495889752,500.85092927879225,773.270178542652
132,76.70050542778587,149.89027959675224,415.22623883718086,711.830896255967
133,116.66743220673168,126.86934437552819,564.54490508363,766.7477529755835
134,63.94907384817464,144.88208159048,421.5186970051004,732.9647832339738
135,81.09657674622399,172.8588631852757,383.2230497916336,700.642627109482
136,107.32676621333238,187.77247154249642,368.8407043941474,705.5855284377468
137,98.3098360549205,136.31249416453085,438.9736912381924,642.3340780236769
138,58.947610220173715,144.8460681703181,404.9010392365492,688.0056386455709
139,80.54328601008434,175.44554643896868,330.04227291434415,656.4441032506629
140,110.07119631489398,203.12457941618607,306.629178577884,648.7821930128481
141,152.52605272630512,231.0936646782924,298.91539310341216,657.0847753369667
142,207.53479200358916,246.9124001194737,297.46911807236177,644.8098058900714
143,142.39684609185375,174.9755093487646,405.9989704396099,576.2665437561581
144,139.30237123707025,268.37719784977145,290.6708590083787,610.5598066445535
145,190.77617349044942,302.7971674660162,267.4889036317119,605.7135600110197
146,237.88072325608792,327.3991530666304,257.52949492846386,591.6375132661339
147,270.3001770912034,341.2737686108599,248.9822728923718,576.6800349233139
148,272.3341899425777,341.50639444624767,256.70582123716315,573.9909812486133
149,186.87133238768794,361.62793001659884,268.3507154028821,618.276704416324
150,219.46621449561124,421.3935483936846,217.6687415407989,607.5048677643107
151,210.34690744197178,469.6399759294729,173.03679571585076,584.8966748877496
152,171.693684563921,484.56679273794515,162.2364576896295,621.9083885186628
153,430.0517792945367,440.08240330363867,331.19894826371683,619.5304620454941
154,372.56435048529016,311.2387590662227,363.5115939738326,655.6090087745546
155,350.3390885272796,352.42314815305804,307.49960318175914,623.7781231977613
156,323.58122845587445,46.620422977142674,809.1892560360728,823.9913518024795
157,307.6452660026071,44.921156210492455,803.2264421096162,826.4599453227216
158,289.22630217576466,44.70897546585934,798.6972034752002,826.4797134400798
159,290.90265298912175,45.72436227975687,797.4935956124282,829.7193461076024
160,288.2368714451272,43.01677267309654,794.3979053552516,832.6059515493777
161,290.97630806841374,43.107921955929925,790.6436890611285,833.3308061760334
162,116.14943075044485,135.45029173889552,679.4149325445043,822.1360472185353
163,42.80013200646357,247.7846386618436,366.7443353026044,726.5719084571089
164,58.1507156751674,240.52351055595759,392.33698678977333,663.3763985745937
165,26.456048570428425,158.88750820657225,519.3535914206715,746.3000354368216
166,28.60842477583108,208.21872422244647,386.3909665033401,693.4618757149062
167,28.14526828581948,250.406342682137,250.9417401865661,628.8677579029953
168,32.81715994840014,290.33471400114064,180.76437669112906,601.0571957357047
169,40.4893107273173,311.60947412320405,167.5365719800038,611.7963879893642
170,22.751788016140218,120.12410355476989,605.7620843714477,717.9629456009687
171,18.888649371360156,173.13046363506646,329.37430892672745,599.4931494276329
172,24.341696089348392,212.4054117867737,221.80062896818552,565.1063164809012
173,45.575137786476404,196.01242922808908,363.51688975528884,557.0158190145227
174,244.733913814813,191.49689641882108,350.481203299351,646.5725879422909
175,320.19329376100353,133.3719784291751,567.7608537481109,748.3675319799062
176,235.47567308782894,138.46139073601387,548.9183274625344,756.7036424846117
177,189.49153201219158,171.3517756840719,462.7052074110555,702.029488396644
178,187.08696565554516,202.28486913710142,377.35852467534073,651.2333427989275
179,255.0651552318326,240.60349923811143,296.4565069761317,618.8894754525331
180,297.6765650799551,287.80663388136924,289.97660893786264,624.3654559733535
181,298.0710666576507,246.08818028968398,353.3041226276719,678.6122520568694
182,161.0219745328132,221.23682571604647,407.7731132594746,684.8553924077551
183,211.25619486649148,268.178285114653,314.9176103969505,639.0707560458839
184,291.92433995770426,364.4751003609618,253.38193454941361,633.2173386536039
185,295.0919400207172,477.80959506365843,230.0490821581403,630.8181873276749
186,297.18411270512615,527.3851124649311,247.0059306959376,671.8196310284959
187,195.12985505017937,492.3400218367233,155.46460452706125,591.2166539723871
188,121.82232983858678,621.9588914732732,110.30000885284723,565.8528542733492
189,211.16077943385503,615.1090601885979,147.8355074288424,601.4307515889818
190,297.9530723722407,686.6785721744153,215.75224778939005,770.6194750073149
191,328.44042031734637,98.16454118521389,821.8042447801009,846.6574042711159
192,321.2489328484603,96.03731556429268,824.9362853769222,841.6598216211652
193,304.5682864648037,95.93589758845961,824.3619406799436,837.7389318265879
194,291.321927195004,98.01922477449675,823.140824331589,833.7922951833773
195,268.14808649065367,95.77246864152109,819.2227925697978,833.1626415070152
196,254.83435685106335,90.06942206615017,821.6252459293881,835.70981702018
197,78.15543198111044,168.06746126713185,769.7627050325117,628.811370112122
198,107.64636963176764,184.2511353609628,672.8263200003322,698.7334881875104
199,97.02277791879901,168.05949947788514,651.9665753446685,689.6608145460112
200,90.83679378290468,162.08608175370543,644.8980422886254,692.2742849991622
201,86.15576670818568,160.96468739631572,617.354715106765,686.2684065372304
202,83.70966143009043,160.52158502889822,581.3026072741645,668.2909584477962
203,77.93546244257548,152.9135687254871,540.4971917776764,643.9167973806311
204,80.76822433340023,156.6906143859608,479.4305369265102,611.8102415668901
205,94.01294946943216,172.62454489673732,391.9161064926632,589.7318505889624
206,118.98418619868623,191.86973108311904,312.5226581274901,552.2776792399095
207,187.0001313241735,144.02579308681786,513.4867834840354,672.584196135599
208,196.59161893279384,228.8365161422047,569.735593938529,754.2602341843067
209,232.57450048870788,264.32697843454093,476.15317995415677,719.6674577484927
210,267.27657476854495,283.87621843166227,401.35200741583566,681.9854943742113
211,290.95895258032743,282.55840103588594,308.88755257817286,634.2472470261596
212,331.9224566085046,283.96200603095735,255.07834616435585,612.7422960969127
213,380.3155067787147,281.52750323431263,416.6383506721867,702.4379827374544
214,313.99200661922526,325.91588497750496,428.45701200873964,745.115660627636
215,372.56966870617015,354.5511496070904,328.02064212808017,707.7202912069578
216,470.89369097159863,391.78243346151623,270.33722794245307,691.3219263535813
217,528.5799059507858,460.2512595745766,239.22611505516633,699.4045822621671
218,598.2652714708543,544.4646671236279,284.5306130175891,710.5635808568757
219,443.6877723014168,404.1649656340172,442.9896729006795,700.5273886663862
220,548.603203908223,443.55921053972924,443.310559772951,681.6088603192964
221,637.4687148714376,473.7427629023171,523.5724147304444,709.6206772450898
222,681.494871556415,485.61059523248423,568.6368643310454,711.0945372726536
223,701.7481691042411,381.49419027088993,720.9960874169324,668.8113967738653
224,644.5728212097082,433.3474299059756,721.9745352488362,592.9091302531473
225,627.8269217111543,394.49999833768265,838.9427903521971,473.10762903565455
226,578.4795118713291,98.33184225072193,834.557122226966,880.3735023009245
227,606.9998129379771,182.86737726345697,763.3434338580004,850.5912648987756
228,480.5621343551738,343.86421375056614,675.4689195116769,802.0951520652063
229,388.4048573557734,403.3901709304134,602.2261722834343,747.3980282998589
230,360.5263638611129,410.18020485304436,538.7739352974504,707.3538811937325
231,335.0937125475089,418.2789308269354,435.08348690320264,643.1383838337518
232,312.671258748157,425.557114177038,353.22756892346064,595.471117182532
233,397.1580700269467,302.9085826464812,592.6725210579923,719.8543930639707
234,461.0645509552568,294.9629764334757,684.8529703339566,789.2586377938579
235,496.7098841753356,356.7470707205539,629.9628483743008,758.1659707985876
236,507.630880709465,403.3996357966719,592.7002468844383,718.1115378218287
237,533.7107036272715,428.723142850656,554.11722519818,691.4573051106274
238,517.2359456406648,434.82201832899773,508.07472843704676,681.9027095201474
239,501.4357324759465,420.5772018966769,493.2054929970625,678.3921060920485
240,508.04240410973745,419.6971090589072,518.3230608763877,682.2465438036264
241,599.1475941601336,94.15924736595045,835.864610054066,877.4995611371338
242,653.3074324707748,238.08397279849305,794.0634244449108,851.2028777654576
243,656.4462510175637,279.08848099154994,758.0815449199495,815.6588327337751
244,623.6560414687385,251.4586697036135,750.8898402749627,807.9108294418495
245,597.5926603308528,205.29491402499204,764.837949316543,822.5331455839117
246,531.3563519998294,200.5659222934865,763.5653400062135,823.78845730962
247,396.6713772064817,188.70363257979207,748.9524810491673,833.1945397892357
248,291.8687535542337,42.54147787921631,827.3993468814335,876.8264602562084
249,341.1012872505007,45.594755994764796,822.1495253664392,875.5043658958514
250,308.9700841965694,46.74566731995498,811.1225523799598,868.6039995511592
251,284.64382128462876,52.69505931883799,793.241360201644,853.3143736721102
252,244.80681078943874,57.54482120157746,772.1213396069019,836.0999990562844
253,228.35726732462285,61.2134422125622,761.9317408488289,806.2389985548512
254,387.46973819538573,225.37010304546288,675.0167867252902,713.4809392305515
255,322.92672466385557,291.9755548969702,539.8925646374678,573.8893498266733
256,314.91563455817027,283.95337147854264,513.9935610529727,531.8280732026852
257,320.22626286065514,257.9124614180015,503.78331074006877,472.22191756612943
258,315.4013232568012,249.39727975446118,457.58372033940464,431.871494198652
259,324.6078414052271,224.15465861924125,429.5232320724042,405.58023753008234
260,307.68700088865654,221.23986994768973,344.7311284386791,379.1725085345321
261,351.6528342039754,215.03783174423376,324.01063871322555,393.8983184794867
262,372.5185682000926,235.9503635322333,306.16756668099475,387.221414785835
263,434.16999073231744,223.30753536497954,328.34379261436004,420.4385559014659
264,485.2731328183846,227.28814400767902,332.5867480904955,431.15607346200517
265,436.9329115853943,220.2059479201116,375.22729112506494,428.6011056904975
266,296.7158086448409,272.71810018652457,439.6375172589294,305.61192085341014
267,372.86111008087556,356.9400163898885,320.79989494632025,320.1005610996434
268,451.5760402227717,344.4128830678183,283.8776429829301,300.48831086586455
269,489.70328121837895,334.70393528673867,253.84233439861512,268.7156389616116
270,529.7577869878091,335.2644187137081,230.1538092217725,256.492199412907
271,423.01399912694126,465.7110856843998,184.9753302503636,314.50417050342253
272,386.6808435837577,533.8117192424999,195.15676604967376,192.44406229069588
273,438.45583144604745,35.18028332416408,825.7381223760435,810.0959053208418
274,500.16774871047403,48.25624896791421,811.1537594746624,817.6289019351939
275,457.9353367283635,228.0210932621077,669.729426862549,675.8872799054787
276,339.4147750754227,202.65536831136797,376.9966776003844,493.44745106856124
277,463.0935371688863,96.0209557119011,771.066524886212,772.7481797313977
278,445.6732325118246,110.59481082019674,764.708104550417,737.5915163591377
